id,first_name,last_name,country,age,birth_year,height,weight
51799,Muriel,Bülhoff,GER,22,1997,,
51800,Sophie,Hüttche,GER,23,1997,,
51801,Kevin,Haybach,GER,32,1988,,
51802,Kai,Böttcher,GER,31,1989,,
51803,Benjamin,Hötzer,GER,38,1982,,
51805,Daniel,Schättgen,GER,40,1979,,
51806,Marco,Casagrande,SUI,23,1997,,
51807,Laurence,Wagner,LUX,23,1997,,
51809,Maj,Grogg,SUI,19,2001,,
51810,Till,Grogg,SUI,20,1999,,
51811,Julie,Bollin,SUI,22,1998,,
51812,Thomas,Oppermann,GER,31,1988,,
51813,Josefine,Pacher,GER,21,1999,,
51814,Jasmin,Beugel,GER,20,1999,,
51815,Chiara,Job,GER,21,1999,,
51817,Magali,Fischer,GER,20,2000,,
51818,Kaya,Albach,GER,22,1998,,
51819,Luna,Friedrich,GER,20,2000,,
51821,David,Wente,GER,20,1999,,
51822,Marcel,Zimmermann,GER,22,1998,,
51825,Hannah,Hermann,SUI,19,2001,,
51826,Mia,Hügin,SUI,18,2002,165 cm,
51827,Mia,Ammon,SUI,18,2001,,
51828,Jonas,Mauer,GER,19,2000,,
51829,Thomas,Schwender,GER,42,1978,,
51831,Julia,Marterer,GER,50,1970,,
51832,Christian,Veltkamp,GER,44,1976,,
51834,Leonore,Sparks,GER,37,1983,,
51835,Inga,Schäfer,GER,41,1979,,
51836,Christoph,Jäkel,GER,49,1971,,
51837,Michaela,Jäkel,GER,49,1971,,
51839,Mark,Loch,GER,31,1989,,
51840,Erick,Cordova Amaya,GER,39,1981,169 cm,60 kg
51841,Dominic,Chia,GER,26,1994,,
51842,Mike,Mohr,GER,53,1967,,
51843,Mona,Scharei,GER,37,1983,,
51844,Silvan,Flepp,SUI,24,1996,,
51847,Louis,Dahm,GER,22,1998,,
51849,Tim,Schaffrinna,GER,24,1995,,
51851,Philippe,Du Maire,GER,27,1993,,
51852,Lena,Glaser,GER,24,1996,,
51853,Lydia,Hens,GER,20,2000,,
51854,Lara,Marquitz,GER,22,1997,,
51855,Maximilian,Hehl,GER,21,1998,,
51856,Andreas,Koch,GER,35,1985,,
51858,Lukas,Schmitt,GER,22,1997,,
51859,Armand,Coudray,SUI,22,1998,,
51860,Lucie,Molitor,GER,19,2000,,
51861,Jochen,Bicking,GER,41,1979,,
51862,Renate,Gayer,GER,39,1981,,
51863,David,Wörle,GER,21,1999,,
51864,Simon,Wörle,GER,23,1996,,
51866,Philipp,Hauer,GER,23,1997,,
51869,Marco,Alder,GER,20,2000,,
51870,Julius,Gawaz,GER,20,2000,,
51871,Antonia,Kranich,GER,20,2000,,
51872,Laura,Bachinger,GER,20,2000,,
51873,Joshua,Griep,GER,23,1996,,
51874,Annalena,Beyer,GER,15,2004,,
51875,Anna,Bellair,GER,20,2000,,
51879,Annemarie,Koksch,GER,21,1999,,
51880,Anna,Reck,GER,20,2000,,
51881,Alina,Schindler,GER,21,1999,,
51882,Anton,Schramm,GER,20,2000,,
51884,Amon,Schönherr,GER,20,2000,,
51885,Annika,Siewert,GER,19,2000,,
51888,Bernd,Claudius,GER,54,1966,168 cm,
51889,Brian,Kuttner,GER,18,2002,,
51890,Constantin,Grütze,GER,16,2004,,
51891,Celina,Horn,GER,20,2000,,
51892,Clara,Luck,GER,19,2001,,
51893,Cornelius,Wintzer,GER,20,2000,,
51894,Dominic,Horn,GER,16,2003,,
51897,Emil,Anders,GER,17,2003,,
51898,Erik,Zeiske,GER,22,1998,,
51901,Felix,Mengel,GER,21,1998,,
51903,Friederike,Röttger,GER,16,2004,,
51905,Franz,Uhlig,GER,19,2001,,
51907,Gunnar,Zimpel,GER,20,1999,,
51908,Hannah,Andersch,GER,18,2002,,
51909,Hagen,Brzoska ,GER,16,2004,,
51911,Hans,Hatwig,GER,20,2000,,
51912,Helen,Hoffmann,GER,15,2005,,
51913,Hannah,Methfessel,GER,17,2003,,
51916,Helene,Scharfe,GER,17,2003,,
51920,Jannah,Beck,GER,16,2004,,
51922,Jaron,Hartmann,GER,16,2004,,
51923,Jakob,Hösel,GER,24,1996,,
51924,Jakob,Kallweit,GER,19,2001,,
51925,Jannik,Kindermann,GER,18,2001,,
51926,Jorit,Komm,GER,17,2002,,
51927,Jonas,Kügler,GER,16,2004,,
51930,Johanna,Perlhofer,GER,15,2004,,
51931,Josefine,Schwarz,GER,15,2005,,
51932,Johann,Schramm,GER,18,2002,,
51933,Jonathan,Theilig,GER,22,1998,,
51935,Kim,Berger,GER,19,2001,,
51936,Klara,Hamker,GER,18,2001,,
51937,Kaja,Händler,GER,16,2004,,
51938,Kelly,Schaarschmidt,GER,22,1998,,
51940,Lara,Berger,GER,17,2003,,
51943,Lena Maria,Händler,GER,13,2007,,
51945,Lennart,Janssen,GER,18,2002,,
51949,Lena,Perlhofer,GER,17,2002,,
51952,Lisa,Sickert,GER,21,1999,,
51955,Lucas,Wagner,GER,21,1998,,
51956,Lara,Windelband,GER,15,2004,,
51962,Maureen,Hännsgen,GER,18,2002,,
51963,Marc Aurel,Haufe,GER,18,2002,,
51964,Max,Hamker,GER,14,2006,,
51965,Marlen,Hoffmann,GER,19,2001,,
51966,Moritz,Lange,GER,21,1999,,
51968,Maria,Maaß,GER,21,1999,,
51970,Moritz,Schramm,GER,24,1996,,
51973,Manuel,Zahn,GER,23,1997,,
51982,Paula,Hamker,GER,16,2003,,
51984,Paul,Reinländer,GER,20,2000,,
51985,Peer,Wächter,GER,20,2000,,
51988,Sonali,Anders,GER,22,1998,,
51991,Salvina,Danó,GER,17,2003,,
51992,Sören,Flemmig,GER,21,1998,,
51993,Salome,Frank,GER,18,2002,,
51996,Tom,Beichler,GER,19,2001,,
51997,Tim,Groß,GER,21,1999,,
51999,Tim,Kügler,GER,19,2001,,
52000,Tabea,Reichelt,GER,20,2000,,
91001,Luis,Waiblinger,GER,17,2003,,
91031,Surya,Cornelius,GER,12,2007,,
91041,Carlotta,von Poschinger-Camphausen,GER,17,2003,,
91051,Till,Ofterdinger,GER,17,2003,,
91061,Simon,Herrmann,GER,19,2001,,
91111,Liv Rosemi,Buchholz,GER,10,2010,,
91121,Jann,Sinne,GER,12,2007,,
91131,Jasmin,Schröder,GER,20,2000,,
91141,Maelle,Reim-Braun,GER,12,2008,,
91181,Rebecca,Frölich,GER,14,2006,,
91251,Angelina Millie,Moisan,GER,12,2007,,
91261,Anton,Descher,GER,14,2006,,
91301,Noah,Krischke,GER,15,2005,,
91311,Marie,Koepler,GER,12,2007,,
91321,Tilmann,Wessel,GER,11,2008,,
91331,Erik,Brodtmann,GER,18,2002,,
91382,Lena,Lorenzen,GER,16,2003,,
91392,Benjamin,Dalhoff,GER,16,2004,,
91402,Eleonora,Tilse,GER,27,1993,,
91441,Charlotte,Curdt,GER,14,2006,,
91451,Franka,Elstermann,GER,13,2006,,
91461,Maja,Hanekop,GER,14,2006,,
91481,Freddy Olrik,Brolling,GER,16,2004,,
91491,Fabian,Barthmuß,GER,21,1999,,
91511,Adrian,Gromann,GER,14,2006,,
91521,Sandra,Böhm,GER,25,1995,,
91551,Simon,Obrusnik,GER,18,2001,,
91571,Clara,Rehberg,GER,7,2013,,
91741,Annika,Cron,GER,14,2006,,
91781,Sophie,Haas,GER,13,2007,,
91791,Fabian,Döll,GER,12,2007,,
91921,Lina,Schweikle,GER,12,2008,,
91972,Fiona Jasmin,Müller,GER,12,2008,,
91982,Elias,Dörich,GER,13,2007,,
70021,Muriel,Kliems,GER,15,2005,,
70042,Muriel,Krull,GER,21,1999,,
70062,Theresa,Grimm,GER,14,2006,,
70065,Jana,Müller,GER,12,2008,,
70068,Paula,Bauer,GER,13,2007,,
70077,Renée Sophie,Raiman,GER,15,2004,,
70080,Arian,Obornik,GER,21,1999,,
70095,Ming-ho,LI,HKG,24,1995,,
70098,Ronja,Ding,GER,14,2006,,
70107,Philip,Gmelin,GER,14,2005,,
70110,Julia,Nöll,GER,44,1975,,
70113,Jonathan,Wachter,GER,13,2006,,
70116,Greta,Lentz,GER,16,2004,,
70119,Luna,Flath,GER,15,2005,,
70122,Lennox,Flath,GER,13,2007,,
70125,David,Clemens,GER,15,2005,,
70128,Martin,Kurz,GER,33,1986,,
70137,Hampus,Calmerås,SWE,18,2002,,
70140,Clara,Blom-Dandoy,SWE,18,2002,,
70143,Lydia,Filipsson ,SWE,19,2001,,
70152,Dina,Bolander,SWE,19,2000,,
70155,Tua,Jacobsson,SWE,18,2002,,
70158,Sandra,jonsson,SWE,30,1990,,
70173,Tara,Kröger,GER,14,2006,,
70176,Hannes,Klingler,GER,16,2004,,
70179,Myra,Martin,GER,15,2005,,
70182,Felix,Jund,GER,14,2006,,
70191,Alexander,Golod,GER,24,1996,175 cm,70 kg
70194,Henri,Schwarzer,GER,14,2006,,
70197,Till,Kramkowski,GER,18,2001,,
70203,Kei,Matsuyama,GER,32,1988,,
70206,Jan-Hendrik,Nagel,GER,18,2002,,
70212,Maya,Hammerschmied,GER,15,2005,,
70215,Lynn,Hartfil,GER,17,2002,,
70218,Lennart,Dambekalns,GER,14,2005,,
70221,Raimond,Dambekalns,GER,14,2005,,
70224,Fynn,Blumhof,GER,15,2005,,
70227,Lars,Gieschen,GER,21,1999,,
70230,Nora,Neumann,GER,12,2008,,
70236,Janne,Markussen,GER,16,2004,,
70239,Ana,Lauert,GER,18,2002,,
70245,Ben,Brod,GER,19,2001,,
70251,Lisa,Friedrich,GER,30,1990,,
70256,Moch,Salim,INA,24,1996,,
70265,Pia,Grepl,GER,15,2005,,
70283,Milan,Armengaud,GER,13,2006,,
70286,Arne,Farestveit,NOR,18,2002,,
70289,Leo,Chiba,NOR,18,2001,,
70295,Jan-Heinrich,Scholtes,GER,14,2005,,
70301,Philipp,Baro,GER,16,2004,,
70307,Carl Fridtjof,Landgraf,GER,14,2006,,
70313,Marek,Novák,GER,15,2005,,
70322,Bruno,Michael,GER,14,2006,,
70337,Talitha,Thierfelder ,GER,12,2008,,
70343,HaiMei,QIU,CHN,22,1998,,
70352,Konstanty,Sobanski,POL,16,2004,,
70358,Johannes,Grotz,GER,12,2008,,
70361,Julius,Knoll,GER,12,2008,,
70364,Fabian,Götzl,GER,11,2008,,
70367,Lukas,Götzl,GER,11,2008,,
70370,Antonia,Gückel ,GER,12,2008,,
70373,Antonia,Horbaschek,GER,12,2008,,
70376,Samuel,Riou,SUI,17,2002,,
70379,Maciej,Palka,SUI,12,2008,,
70391,Jule,Henke,GER,15,2005,,
70400,Philomea,Huber,GER,13,2007,,
70409,Anna,Stettler,SUI,14,2006,,
70415,Zélie,Niogret,SUI,12,2008,,
70418,Marina,Magni,SUI,13,2007,,
70424,Maia,Marinescu,SUI,10,2009,,
70427,Martin,Schmutz,SUI,16,2003,,
70430,Margaux,Boschetti,SUI,10,2009,,
70433,Gabriel,Ducry,SUI,11,2009,,
70436,Fabien,Risse,SUI,14,2006,,
70439,Patrick,Meier,SUI,12,2007,,
70442,Isabel - GER,Müller,SUI,12,2007,,
70445,Mª Carmen,Alarcón Grau,ESP,32,1988,,
70448,Maja,JonJic Arnautovic,ESP,27,1993,,
70460,Hannes,Van Duysen,BEL,16,2004,,
70463,Arthur,Bouquet,BEL,16,2004,,
70466,Nore,Pellens,BEL,16,2004,,
70469,Tine,Walraevens,BEL,16,2004,,
70472,Brecht,Wittoek,BEL,20,2000,,
70484,Jeanne,Meconi,SUI,13,2006,,
70490,Judith,Dorsaz,SUI,15,2004,,
70493,Justin,Achard,SUI,30,1990,,
70499,Seline,Hartmann,SUI,9,2011,,
70502,Cenek,Babaca,CZE,17,2003,,
70505,Markéta,Janošová,CZE,16,2004,,
70508,Simona,Prokesova,CZE,18,2002,,
70514,Lenka,Touzinova,CZE,16,2004,,
70517,Jakob,Zickler,GER,12,2008,,
70526,Lukas,Gozolits,GER,16,2004,,
70529,Lucia,Miranda Cid,ESP,16,2004,,
70532,Lluc,Macià Llobet,ESP,16,2004,,
70538,Linus,Stocker,SUI,13,2007,,
70541,Mauro,Rodondi,SUI,16,2004,,
70544,Vicky - RUS,Ugarenko,SUI,38,1981,,
70553,Gian-Marco,Clement,SUI,37,1983,,
70559,Nimród Sebestyén,Tusnády ,HUN,16,2004,,
70562,Attila Zsombor,Radics,HUN,16,2004,,
70565,Gergő,Vályi ,HUN,16,2004,,
70568,Ariadna,Herranz González,ESP,16,2004,,
70571,Luna,Marsella Barberio,ESP,17,2003,,
70578,Matt,Fultz,USA,29,1991,,
70587,Jonas,Brilling,GER,15,2005,,
70590,Hanna,Brilling,GER,17,2003,,
70602,Clothilde,Morin,FRA,20,2000,,
70605,Yannis,Gautier,FRA,17,2003,,
70608,Louison,Burtin,FRA,16,2003,,
70611,Saula,Lerondel,FRA,16,2004,,
70614,Nina,Grellier,FRA,17,2003,,
70617,Elsa,Ravinet,FRA,17,2003,,
70623,Sanne  - NED,van Bokhoven,SUI,10,2010,,
70629,Kevin,Bartke,GER,34,1985,,
70653,Flurin,Gabriel,SUI,14,2006,,
70656,Liliame,Deurin,SUI,15,2005,,
70662,Clément,Joliat,SUI,15,2004,,
70665,Katarina,Valekova,SVK,16,2004,,
70668,Filip,Hromada,SVK,16,2004,,
70677,Denisa,Mercova,CZE,20,2000,,
70683,Pauline,Mahéo,FRA,17,2003,,
70686,Jules,Marchaland,FRA,19,2001,,
70692,Jake,Collins,GBR,18,2002,,
70698,Robert,Cook,GBR,18,2002,,
70701,Jordi,Poles,FRA,17,2003,,
70704,Tommy,George,FRA,20,2000,,
70710,Colette,Bobenrieth,FRA,19,2001,,
70713,Lilou,Soulas,FRA,19,2001,,
70716,Perrine,Bieux,LUX,18,2002,,
70719,Jim,Zeimes,LUX,16,2004,,
70740,Joseph,Xiberras,GBR,16,2004,,
70743,Megan,Wyatt,GBR,17,2003,,
70746,Marijke,Booth,GBR,17,2003,,
70749,Benjamin,Preston,GBR,19,2000,,
70752,Zoe,Peetermans,GBR,19,2001,,
70758,Patrycja,Aksman,POL,16,2004,,
70761,Piotr,Salach,POL,16,2003,,
70764,Jan,Gurba,POL,16,2004,,
70782,Louise,Flockhart,GBR,16,2004,,
70800,Maxim,Paliaga,SUI,16,2003,,
70806,Noam,Galeazzi,SUI,13,2006,,
70809,Kilian,Galeazzi,SUI,13,2006,,
70812,Nancy,Keller,SUI,15,2005,,
70815,Xavier,Genovese,SUI,12,2007,,
70818,Jason,Keller,SUI,12,2008,,
70821,Elia,Bernasconi,SUI,12,2008,,
70827,Josephine,Agustoni,SUI,15,2005,,
70830,Tim,Ziegler,SUI,13,2006,,
70833,Sina,Fink,SUI,14,2006,,
70836,Tilo,Plum,SUI,14,2006,,
70839,Thibaud,Desloges,FRA,16,2004,,
70842,Marceau,Garnier,FRA,19,2001,,
70845,Yann,LE CLERCQ DE LANNOY,FRA,21,1999,,
70848,Zuzanna,Mientus,POL,16,2004,,
70851,Evi,Niederwolfsgruber,ITA,16,2004,,
70854,Viola,Battistella,ITA,16,2004,,
70857,Federica,Papetti,ITA,16,2004,,
70860,Beatrice,Colli,ITA,15,2004,,
70863,Augusto,De Leo ,ITA,17,2003,,
70866,Andrea,Zappini,ITA,17,2003,,
70869,Pouya,Shafenejad,IRI,27,1992,,
70875,Konstantin,Mitin,RUS,30,1990,,
70881,Illia,Maniakin,UKR,16,2004,,
70884,François,Mertens de Wilmar,BEL,17,2003,,
70887,Silke,Dewitte,BEL,16,2004,,
70890,Margo,Fort,SUI,11,2009,,
70893,Nalin,Gantenbein,SUI,15,2005,,
70899,Katharina Rabia,Tchassanti,SUI,13,2007,,
70908,Juri,Paul,SUI,12,2008,,
70911,Anissa,Pinana,SUI,11,2008,,
70914,Davis,Fiscalini,SUI,12,2008,,
70917,Asia,Leoni,SUI,15,2005,,
70920,Timeo,Keller,SUI,9,2011,,
70923,Yves,Zweifel,SUI,10,2009,,
70929,Nikolai,Morozov,RUS,25,1994,,
70932,Timotej,Romšak,SLO,15,2004,,
70935,Bine,Meke,SLO,17,2003,,
70938,Matteo,Zurloni,ITA,18,2002,,
70941,Luca,Bertacco,ITA,19,2000,,
70944,Giovanni,Placci,ITA,19,2001,,
70947,Yevheniia,Cherniavska,UKR,34,1986,,
70950,Ema,Seliškar,SLO,16,2004,,
70959,Eduard,Daukaev,RUS,19,2001,,
70962,Tagir,Izmailov,RUS,25,1995,,
70965,Janic,Holzherr,SUI,15,2004,,
70971,Linus,Scherrer,SUI,14,2006,,
70974,Joel,Rodrigues,SUI,16,2004,,
70977,Yannick,Chinni,SUI,14,2006,,
70980,Audrey,HUISMAN,SUI,8,2012,,
70989,Artem,Paukaiev,UKR,25,1995,,
73005,Jesse,Dufton,GBR,34,1985,,
73019,Solenne,PIRET,FRA,28,1992,,
73025,Marlene,Prat,FRA,21,1999,,
73028,Bastien,Thomas,FRA,46,1974,,
73034,Seyha,Sor,CAM,23,1997,162 cm,62 kg
73037,Channy,Cho ,CAM,25,1995,173 cm,65 kg
73040,Pisey,Yin ,CAM,23,1997,150 cm,50 kg
73046,Yanfai,Huy ,CAM,16,2004,147 cm,42 kg
73049,Thierry,Delarue,FRA,42,1978,,
73055,Angelino,Zeller,AUT,24,1996,,
73061,Elena,Matiak-Iabluchkina,RUS,17,2003,,
73064,Angie,Scarth-Johnson,AUS,16,2004,,
73067,Jordyn,Damasco,AUS,16,2003,,
73070,Maxim,Pare,AUS,17,2003,,
73073,Louis,Fechoz,AUS,16,2004,,
73076,Aiden,Yanev,AUS,16,2003,,
73079,Joshua,Mennell,AUS,16,2004,,
73088,Leo,Holzmann,GER,17,2003,,
73094,Amaya,Lakmeeharan,RSA,17,2003,,
73097,Erin,Sterkenburg,RSA,17,2003,,
73100,Danielle,Visser,RSA,17,2003,,
73103,Joshua,Myers,RSA,17,2003,,
73106,Nicholas,Giannone,RSA,16,2004,,
73109,Ethan,Pearman,RSA,17,2003,,
73112,Ross,Le Roux,RSA,17,2003,,
73115,Luke,Eberhard,RSA,16,2003,,
73118,Faran,Steenkamp,RSA,18,2002,,
73121,Quincy,Vearey,RSA,19,2001,,
73124,Rene,Lombard,RSA,18,2002,,
73127,Alexandru Mihai,Simion,ROU,18,2001,,
73133,Cosmin Florin,Candoi,ROU,18,2002,,
73139,Sean,Faulkner,CAN,19,2000,175 cm,70 kg
73211,Lev,Shcherbakov,RUS,16,2004,,
73217,Alicia,Dusek,GER,17,2003,,
73220,Mona,Schmidt,GER,14,2006,,
73229,Pedro,Bello,CHI,21,1999,,
73235,Luis Alejandro,Escobar ,ECU,17,2003,,
73244,Finn,Campiche,SUI,14,2006,,
73247,Daniil,Lisichenko,RUS,22,1998,,
73253,Ilgam,Makhmutov,RUS,35,1985,,
73256,Zélia,Avezou,FRA,16,2004,,
73259,Arthur,Guinet,FRA,32,1988,,
73268,Jamila,Philipp,GER,15,2004,,
73277,Daria,Garkina,RUS,17,2003,,
73291,Paolo ,Rivadeneira,ECU,16,2004,,
73294,David,Fitzgerald,IRL,27,1993,,
73333,Leonhard,Gerick,GER,,,,
73336,Annabell,Annen,GER,,,,
73345,Vanessa,Simon,GER,,,,
73357,Iasmin,De Queiroz Freitas,BRA,17,2003,,
73360,Mateo,Sinning,GER,26,1994,,
73366,Haram,Jeon,KOR,16,2003,,
73369,Jihwan,Ju,KOR,19,2001,,
73375,Deokyoung,Kim,KOR,17,2003,,
73378,Jimin,JEONG,KOR,16,2004,165 cm,55 kg
73381,Steven,Müller,GER,,,,
73384,Patrícia,Antunes,BRA,34,1985,,
73387,Pedro ,Nascimento de Avelar,BRA,20,2000,,
73390,CEM,BABA,TUR,15,2004,,
73393,DURU GÜNEŞ,YALÇIN ,TUR,16,2004,,
73396,HURŞİT İBRAHİM ,KILIÇ,TUR,17,2003,,
73399,SAFET,ASLAN,TUR,19,2001,,
73402,GÜLAY,BALIK,TUR,20,2000,,
73405,MUHAMMET ALİ,KESKİN,TUR,18,2002,,
73408,BEGÜM ZEYNEP,ÇATAK,TUR,16,2004,,
73411,Jaejun,Lim,KOR,16,2004,171 cm,56 kg
73420,Jaehyeon,Park,KOR,19,2001,,
73423,Emelie,Plaß,GER,14,2005,,
73426,Maksim,Maiorov,RUS,25,1995,,
73438,Thea,Wulff,USA,17,2002,,
73441,Bohdan,Bulakh,UKR,16,2004,,
73456,UGUR,ILERIGELEN,TUR,27,1993,,
73459,Yongjun,Jung,KOR,17,2003,,
73477,Fumiya,Hamanoue,JPN,30,1990,,
73480,Noé,Looser,SUI,13,2006,,
73483,Motohiro,Ejiri,JPN,43,1977,,
73486,Emily,Gray,RSA,29,1991,,
73498,ZEYNEP,ŞEN,TUR,17,2003,,
73501,CENK,ÜNSALAN,TUR,16,2004,,
73504,Clara,Viegas Rezende,BRA,19,2001,,
73507,MUHAMMET,KARYAĞDI,TUR,19,2001,,
73510,HATİCE,UZUN ,TUR,20,2000,,
73513,NURETTİN CEM,PUHALOĞLU,TUR,19,2001,,
73516,SAFİYE BEGÜM,ŞEN,TUR,19,2000,,
73519,MÜGE,ELÇİ,TUR,16,2004,,
73522,Sofie,Olsson,GER,,,,
73525,VAHAP,KARADAĞ,TUR,20,1999,,
73531,Roman,Sivakov,LTU,17,2003,,
73552,LINDA,SJÖDIN,SWE,27,1992,,
73564,Johannes,Walter,GER,,,,
73567,Alexander,Haag,GER,,,,
73576,UMUTCAN,AYTAÇ,TUR,17,2003,,
73588,Paul,Cristea,ROU,16,2004,,
73591,Nuno,Ferreira,POR,17,2003,,
73597,Rachel,Māia,NZL,37,1983,,
73615,Kentaro,MAEDA,JPN,17,2003,,
73618,Kantaro,ITO,JPN,18,2002,,
73621,Kazuma,ISE,JPN,18,2002,,
73624,Hana,KUDO,JPN,16,2003,,
73633,Marlies,Waldhäuser,GER,14,2006,,
73639,Ioannis,Stavrianidis,GRE,18,2002,,
73645,Theodoros,Banitsiotis,GRE,18,2002,,
73648,Panagiotis,Nanousis ,GRE,17,2003,,
73651,Danai,Valsamidi ,GRE,17,2003,,
73660,Stuart,Sneddon,GBR,38,1982,,
73663,Whiteny,Pesek,USA,32,1987,,
73672,Trevor,Smith,USA,18,2001,,
73675,Brittany Rae,Davis,USA,31,1989,,
73684,Yumi,Ejiri,JPN,37,1982,,
73687,Hideyuki,OUCHI,JPN,40,1979,,
73690,Momoko,YOSHIDA,JPN,30,1990,,
73726,Savannah,Shanton,USA,18,2002,,
73729,Tatiana,Crenshaw,USA,18,2002,,
73732,Mandi,Curtis,USA,31,1989,,
73735,Eliana,Wallack,USA,29,1990,,
73738,Carlos,Quiles,USA,38,1982,,
73744,Jared,Lenahan,USA,31,1988,,
73750,Rebecca,Levenberg,USA,51,1969,,
73753,Carlie,Cook,USA,29,1991,,
73756,Jake,Sanchez,USA,33,1987,,
73759,Scott,Baird,USA,35,1985,,
73762,Caitlin,Pereiras,USA,28,1991,,
73765,Chelsea,Cook,USA,28,1992,,
73768,Scott,Blackburn,USA,35,1984,,
73771,Kaitlin,Heatherly,USA,28,1992,,
73774,Benjamin,Mayforth,USA,26,1994,,
73777,Emily ,Stephenson,USA,29,1991,,
73780,Keith,Warrick,USA,28,1992,,
73783,Ryan,Juguan,USA,30,1989,,
73798,Viktar,Ablazhevich,BLR,19,2000,,
73801,Aliaksei,Bury,BLR,18,2002,,
73804,Anton,Fedarynchyk,BLR,18,2002,,
73807,Uladzimir,Naidzensheu,BLR,18,2002,,
73810,Yuliya,Nikifaravets,BLR,15,2004,,
73816,Maryia,Vernikouskaya,BLR,19,2000,,
73819,Nora,Hovde,NOR,16,2003,,
73837,Daniel,Kontsch,AUT,33,1986,,
73861,Steven,Hinson,USA,29,1991,,
73873,Sara,Caramella,ITA,22,1998,,
73897,Alisa,SRATHONGYOD,THA,16,2004,,
73900,Anya,VAN ESSEN,THA,16,2004,,
73906,Jacob,Scharfman,USA,21,1999,,
73909,Gabriel ,Galen,USA,18,2002,,
73912,Sam,McQueen,USA,19,2001,,
73915,Sarah Kate,Ashton,USA,17,2003,,
73918,Helen,Gillett,USA,17,2003,,
73924,Luisa,Uhlmann ,GER,14,2006,,
73933,YangFang,SHI,CHN,16,2004,,
73948,Chole,Massenat,USA,20,2000,,
73954,John,Brock,USA,20,2000,,
73957,Nikolas,Karolides,USA,20,1999,,
73960,O'Brien,Ariana,USA,19,2001,,
73963,Madisen,Haggard,USA,17,2002,,
73966,Vincent,Lee,USA,18,2002,,
73969,Vincet,Sablich,USA,18,2002,,
73972,Daniel,Martins,USA,19,2001,,
73978,Khatan-Erdene,KHONGOR,MGL,16,2004,150 cm,50 kg
73993,Amgalantugs,BATSAIKHAN ,MGL,18,2002,165 cm,61 kg
62022,Maximilian,Hilbert,GER,19,2001,,
62026,Lucas Ferdinand,Hilbert,GER,19,2001,,
62037,Fazal,Wadood,PAK,19,2001,,
62049,Mir Hassan,Faiz,PAK,19,2001,,
62053,Hanzala Hussain,Zaffar,PAK,18,2001,,
62062,Erik,Heldmann,GER,23,1997,,
62133,JOrge,Gomez,ECU,18,2002,,
62138,Clara,Guggenheim,SUI,12,2008,,
62142,Mateo,Jametti,SUI,11,2008,,
62166,Julian,Hagenow,SUI,11,2009,,
62178,Meike,van der Aar,SUI,11,2009,,
62179,Axel,Schwarzenbach,SUI,19,2001,,
62181,Lena,Guggenheim,SUI,14,2006,135 cm,
62213,Louis,Wuhrmann,SUI,18,2002,,
62221,Luis,Kohler,SUI,19,2000,,
62225,Gilles,Meili,SUI,12,2008,,
62229,Florian,Stocker,SUI,20,2000,,
62241,Nicola,Flückiger,SUI,14,2006,,
62249,Levin,Zeunert,SUI,12,2008,,
62257,Marla,Kamp,SUI,12,2008,,
62261,Camille - FRA,Masseran,SUI,23,1997,,
62265,Laila,Stoffels,SUI,12,2008,,
62269,Klara,Muth-Tannert,GER,11,2008,,
62273,Julia,Mambourg,SUI,14,2006,,
62285,Salome,Nuck,SUI,12,2008,,
62289,Daniel,Spiroch,SUI,33,1987,,
62293,Anna,Klausner,SUI,28,1992,,
62297,Nalin,Gantenbein,SUI,15,2005,,
62301,Svenja,Feurstein,AUT,13,2007,,
62305,Sophia,Smudia,AUT,12,2008,,
62313,Leo,Bet,SUI,11,2009,,
62321,Finn,Gappisch,SUI,18,2002,,
62329,Ties,Linders,SUI,37,1983,,
62337,Ronnie,Borgna,SUI,35,1985,,
62345,Livio,Locher,SUI,30,1990,,
62353,Michal,Sciskala,SUI,39,1981,,
62357,Elia,Geiger,SUI,21,1999,,
62361,Nino,Locher,SUI,32,1988,,
62369,Moritz,Mathis,AUT,12,2008,,
62377,Anna-Lena,Wolf,GER,15,2004,,
62385,Catherina,Rusch,AUT,13,2007,,
62393,Pia,Hankewitz,GER,14,2006,146 cm,35 kg
62405,Arno,Grolimund,SUI,12,2008,,
62409,Indigo,Schwarz,GER,16,2004,,
62425,Celina,Peter,SUI,13,2007,,
62429,David,Aberer,AUT,16,2004,,
62433,Aaron,Schönacher,AUT,11,2008,,
62437,Sophie Marlen,Pudewell,SUI,13,2007,,
62441,Alana,Mayor,SUI,13,2006,,
62449,Lenn,Platteau,SUI,12,2008,,
62453,Sina,Willy,SUI,13,2007,,
62457,Colin,Koller,SUI,11,2009,,
62461,Milena,Vogel,SUI,14,2005,,
62465,Jil,Hänger,SUI,12,2008,,
62473,Jana,Bernhart,SUI,15,2005,,
62481,Leona,Eberle,SUI,15,2005,,
62533,Jacqueline,Bührer,SUI,19,2001,,
62537,Mathäus,Kathan,AUT,12,2008,,
62549,Konstantin,Schwendinger,AUT,14,2006,,
62553,Lucia,Feuerstein,AUT,15,2005,,
62557,Julian,Bösch,AUT,17,2003,,
62565,Marco,Liebschick,AUT,12,2008,,
62573,Fabio,Fercher,AUT,13,2006,,
62581,Annika,Stöckl,AUT,14,2005,,
62593,Rosa,Krullmann,GER,15,2004,,
62597,Eric,Vogel,AUT,12,2008,,
