,ID,Name,Dates,day_maybe,month,year
0,5378,Rockgames Jugend/Junioren (Bouldern) - Climb Free München 2013,24 Februar 2013,24,2,2013
1,5301,Bayerische Jugend- und Junioren Meisterschaften (Lead) - Coburg 2012,28 Juli 2012,28,7,2012
2,5300,Bayerische Jugend- und Junioren Meisterschaften (Lead) - Rosenheim 2012,7 Juli 2012,7,7,2012
3,5297,Bayerische Meisterschaften Jugend (Bouldern) - Climb Free München 2012,25 Februar 2012,25,2,2012
4,5246,Bayerische Meisterschaften Jugend/Junioren (Schwierigkeit) - Berchtesgaden 2011,10 Dezember 2011,10,12,2011
5,5244,Bayerische Meisterschaften Jugend/Junioren (Schwierigkeit) - Coburg 2011,23 Juli 2011,23,7,2011
6,5243,Bayerische Meisterschaften Jugend/Junioren (Bouldern) - Thalkirchen 2011,16 April 2011,16,4,2011
7,9541,Bayerische Meisterschaft Bouldern (Qualifikation Jug. B) - f.r.e.e München,22 Februar 2020,22,2,2020
8,8181,Süddeutsche Meisterschaft Bouldern München f.re.e München ,23 Februar 2019,23,2,2019
9,8178,Bayerische Meisterschaft Erwachsene & Jugend A Bouldern E4 Nürnberg (Qualifikation Jugend A und B),16 Februar 2019,16,2,2019
10,7392,Bayerische Meisterschaft Bouldern Tübingen i.R.d. Regionalmeisterschaft Süd,3 März 2018,3,3,2018
11,7550,Süddeutsche Meisterschaft Bouldern - Tübingen,3 März 2018,3,3,2018
12,6721,Bayerische Meisterschaft Lead - Neu-Ulm,24 September 2017,24,9,2017
13,6725,Süddeutsche Meisterschaft Lead - Neu-Ulm,24 September 2017,24,9,2017
14,6559,Süddeutsche Meisterschaft Bouldern - München,25 Februar 2017,25,2,2017
15,6555,Bayerische Meisterschaft Bouldern - München,25 Februar 2017,25,2,2017
16,5843,Bayerische Meisterschaft Lead Reutlingen,17 Juli 2016,17,7,2016
17,5920,Süddeutsche Meisterschaft - Reutlingen 2016,17 Juli 2016,17,7,2016
18,5690,"Deutscher Leadcup (DLC) 2016 - München, DAV Kletter- und Boulderzentrum München Nord",25 Juni 2016,25,6,2016
19,5684,"Deutscher Bouldercup (DBC) 2016 - Zweibrücken, Camp4 Kletterzentrum",28 Mai 2016,28,5,2016
20,5735,Offene Bayerische Bouldermeisterschaft München free,14 Februar 2016,14,2,2016
21,5576,"Deutscher Leadcup (DLC) 2015 - Neu-Ulm, Sparkassendome",25 Oktober 2015,25,10,2015
22,5573,"Deutscher Bouldercup (DBC) 2015 - Friedrichshafen, OutDoor Messe",17  - 18 Juli 2015,17  - 18,7,2015
23,5595,Süddeutsche Meisterschaft Lead - Neu-Ulm 2015,28 Juni 2015,28,6,2015
24,5572,"Deutscher Bouldercup (DBC) 2015 - Köln, Stuntwerk",14 März 2015,14,3,2015
25,5600,Offene Bayerische Meisterschaft Bouldern - München 2015,22 Februar 2015,22,2,2015
26,5571,"Deutscher Bouldercup (DBC) 2015 - Hannover, abf Messe",14 Februar 2015,14,2,2015
27,5457,Deutscher Jugendcup Lead - Neu-Ulm 2014,26 Oktober 2014,26,10,2014
28,5480,Süddeutsche Meisterschaft Lead - Neu-Ulm 2014,19 Oktober 2014,19,10,2014
29,5456,Deutscher Jugendcup Lead - Darmstadt 2014,11  - 12 Oktober 2014,11  - 12,10,2014
30,5461,Deutscher Jugendcup Speed - Darmstadt 2014,11 Oktober 2014,11,10,2014
31,5479,2. Bayerischer Jugencup Speed - Berchtesgaden 2014,13 September 2014,13,9,2014
32,5478,2. Bayerischer Jugendcup Lead - Berchtesgaden 2014,13 September 2014,13,9,2014
33,5477,1. Bayerischer Jugendcup Lead - Ingolstadt 2014,19 Juli 2014,19,7,2014
34,5539,1. Bayerischer Jugendcup Speed - München 2014,6 Juli 2014,6,7,2014
35,5460,Deutscher Jugendcup Speed - München 2014,6 Juli 2014,6,7,2014
36,5459,Deutscher Jugendcup Boulder - Auerbach 2014,8 Juni 2014,8,6,2014
37,5476,Offene Bayerische Meisterschaft Bouldern - Regensburg 2014,1 JuniMai 2014,1,6,2014
38,5475,2. Bayerischer Jugendcup Bouldern - Regensburg 2014,31 Mai 2014,31,5,2014
39,5465,1. Bayerischer Jugendcup Bouldern - München 2014,22 Februar 2014,22,2,2014
40,5383,Rockgames Jugend/Junioren (Lead) - Regensburg 2013,20 Oktober 2013,20,10,2013
41,5382,Süddeutsche Meisterschaft (Lead) - Regensburg 2013,19 Oktober 2013,19,10,2013
42,5371,Deutscher Jugendcup Lead - Würzburg 2013,6 Oktober 2013,6,10,2013
43,5375,Deutscher Jugendcup Speed - Neu-Ulm 2013,7 September 2013,7,9,2013
44,5370,Deutscher Jugendcup Lead - Neu-Ulm 2013,7  - 8 September 2013,7  - 8,9,2013
45,5381,Rockgames Jugend/Junioren (Lead) - Coburg 2013,27 Juli 2013,27,7,2013
46,5374,Deutscher Jugendcup Speed - München 2013,7 Juli 2013,7,7,2013
47,5369,Deutscher Jugendcup Lead - Kempten 2013,23 Juni 2013,23,6,2013
48,5409,Rockgames Jugend (Bouldern) - Rosenheim 2013,21 April 2013,21,4,2013
49,5380,Rockgames Junioren und Offene Bayerische Meisterschaften Da/He (Bouldern) - Rosenheim 2013,20 April 2013,20,4,2013
50,5372,Deutscher Jugendcup Boulder - Frankfurt 2013,9 März 2013,9,3,2013
51,5302,Bayerische Jugend  Meisterschaften (Lead) - Regensburg 2012,8 Dezember 2012,8,12,2012
52,5245,Bayerische Meisterschaften Jugend/Junioren (Schwierigkeit) - Würzburg 2011,8 Oktober 2011,8,10,2011
53,5303,RockGames und Offene Bayerische Meisterschaften (Lead) - Regensburg 2012,9 Dezember 2012,9,12,2012
54,5895,Mammut Youth Climbing Cup MYCC 2016 (Lead) - SAC Lead-Schweizermeisterschaft Näfels,27 August 2016,27,8,2016
55,5886,Mammut Youth Climbing Cup MYCC 2016 (Lead) - Lenzburg,18 Juni 2016,18,6,2016
56,5880,Mammut Youth Climbing Cup MYCC 2016 (Boulder) - SAC Boulder-Schweizermeisterschaft Meiringen,17 April 2016,17,4,2016
57,5565,Mammut Youth Climbing Cup MYCC 2015 (L) - SAC Lead-Schweizermeisterschaft Lenzburg,27 Juni 2015,27,6,2015
58,5443,Rheintal Cup - Nikoloklettern Dornbirn (L) 2014,6 Dezember 2014,6,12,2014
59,5441,Rheintal Cup - St. Gallen (L) 2014,20 September 2014,20,9,2014
60,5442,Rheintal Cup - St. Gallen (S) 2014,20 September 2014,20,9,2014
61,5470,Mammut Youth Climbing Cup MYCC und Lead-Schweizermeisterschaft 2014 - Näfels,23 August 2014,23,8,2014
62,5469,Mammut Youth Climbing Cup MYCC (L) 2014 - Sottens,28 Juni 2014,28,6,2014
63,5468,Mammut Youth Climbing Cup MYCC und Boulder-Schweizermeisterschaft 2014 - Genf,24 Mai 2014,24,5,2014
64,5467,Mammut Youth Climbing Cup MYCC (B) 2014 - Grindelwald,17 Mai 2014,17,5,2014
65,5466,Mammut Youth Climbing Cup MYCC (B) 2014 - Pratteln,12 April 2014,12,4,2014
66,5440,Rheintal Cup - Bouldertag Küblis (B) 2014,6 April 2014,6,4,2014
67,5439,Rheintal Cup - K1-Cup Dornbirn (L) 2014,8 März 2014,8,3,2014
68,5344,Rheintal Cup - Nikoloklettern Dornbirn (L) 2013,7 Dezember 2013,7,12,2013
69,5345,Rheintal Cup - Megusta Cup Näfels (L) 2013,16 November 2013,16,11,2013
70,5434,Rheintal Cup - Megusta Cup Näfels (S) 2013,16 November 2013,16,11,2013
71,5358,Mammut Youth Climbing Cup MYCC (L) - Näfels 2013,24 August 2013,24,8,2013
72,5357,Mammut Youth Climbing Cup MYCC + SM (L) - Sottens 2013,15 Juni 2013,15,6,2013
73,5388,Mammut Youth Climbing Cup MYCC (B) - Genève 2013,9 Juni 2013,9,6,2013
74,5356,Mammut Youth Climbing Cup MYCC + SM (B) - Grindelwald 2013,2 Juni 2013,2,6,2013
75,5343,Rheintal Cup - Bouldertag Küblis (B) 2013,14 April 2013,14,4,2013
76,5342,Rheintal Cup - Junior Cup Dornbirn (L)  2013,9 März 2013,9,3,2013
77,5264,Rheintal Cup - Nikoloklettern Dornbirn (L) 2012,8 Dezember 2012,8,12,2012
78,5263,Rheintal Cup - Megusta Cup Chur 2012,22 September 2012,22,9,2012
79,5262,Rheintal Cup - Eidechsli Chur (L) 2012,12 Mai 2012,12,5,2012
80,5261,Rheintal Cup - Bouldertag Küblis (B) 2012,15 April 2012,15,4,2012
81,5260,Rheintal Cup - Junior Cup Dornbirn (L) 2012,24 März 2012,24,3,2012
82,5215,Rheintal Cup Finale - Nikoloklettern Dornbirn (L),3 Dezember 2011,3,12,2011
83,5216,Rheintal Cup - Megusta-Kids-Cup (L),24 September 2011,24,9,2011
84,5217,Rheintal Cup - Eidechsli Chur (L),30 April 2011,30,4,2011
85,5214,Rheintal Cup - Junior Cup Dornbirn (L),9 April 2011,9,4,2011
86,5213,Rheintal Cup - Kinder-Bouldertag Küblis (B),6 März 2011,6,3,2011
87,8142,Rheintal Cup - St. Gallen (L) 2019,7 September 2019,7,9,2019
88,8098,Bächli Swiss Climbing Cup BSCC 2019 - Boulder-Schweizermeisterschaft Pratteln,30 Mai 2019,30,5,2019
89,8095,Bächli Swiss Climbing Cup BSCC 2019  (Bouldern) - Zürich,30 März 2019,30,3,2019
90,7595,Zürcher Klettermeisterschaft 2018 (Boulder) - Minimum Zürich,17 November 2018,17,11,2018
91,7461,Bächli Swiss Climbing Cup BSCC 2018 - Speed-Schweizermeisterschaft Villars,7 Juli 2018,7,7,2018
92,7428,Rheintal Cup - Sparta Bouldercup Buchs (B) 2018,9 Juni 2018,9,6,2018
93,7458,Bächli Swiss Climbing Cup BSCC 2018 - Boulder-Schweizermeisterschaft Elite B2 Pratteln ,26 Mai 2018,26,5,2018
94,7425,Rheintal Cup - Rätikon Bouldertag / Bündner Jugend Klettermeisterschaft Küblis (B) 2018,8 April 2018,8,4,2018
95,7455,Bächli Swiss Climbing Cup BSCC 2018 (Boulder) - Boulder-SM U18 Totem Escalade Versoix,24 März 2018,24,3,2018
96,6401,Rheintal Cup Finale - Nikoloklettern Dornbirn (L) 2017,2 Dezember 2017,2,12,2017
97,6607,Mammut Youth Climbing Cup MYCC 2017 (Lead) - Genève,14 Oktober 2017,14,10,2017
98,6329,Mammut Youth Climbing Cup MYCC 2017 (Speed) - SAC Speed-Schweizermeisterschaft Züspa Zürich,7 Oktober 2017,7,10,2017
99,6325,Mammut Youth Climbing Cup MYCC 2017 (Lead) - Näfels ,26 August 2017,26,8,2017
100,6409,"Rheintal Cup - Gallus Cup, St. Gallen (S) 2017",1 Juli 2017,1,7,2017
101,6405,"Rheintal Cup - Gallus Cup, St. Gallen (L) 2017",1 Juli 2017,1,7,2017
102,6317,Mammut Youth Climbing Cup MYCC 2017 (Boulder) - O'Bloc Ostermundigen ,17 Juni 2017,17,6,2017
103,6397,Rheintal Cup - Sparta Bouldercup (B)  2017,20 Mai 2017,20,5,2017
104,6313,Mammut Youth Climbing Cup MYCC 2017 (Boulder) - SAC Boulder-SM Haslital Mountain Festival Meiringen,9 April 2017,9,4,2017
105,6393,Rheintal Cup - Rätikon Bouldertag (B) 2017,2 April 2017,2,4,2017
106,6389,Rheintal Cup - K1-Cup Dornbirn (L) 2017,4 März 2017,4,3,2017
107,5676,Rheintal Cup Finale - Nikoklettern Dornbirn (L) 2016,3 Dezember 2016,3,12,2016
108,5898,Mammut Youth Climbing Cup MYCC 2016 (Speed) - SAC Speed-Schweizermeisterschaft Zürich,1 Oktober 2016,1,10,2016
109,5889,Mammut Youth Climbing Cup MYCC 2016 (Lead) - Villars,17 Juli 2016,17,7,2016
110,5883,Mammut Youth Climbing Cup MYCC 2016 (Boulder) - Ostermundigen,11 Juni 2016,11,6,2016
111,5673,Rheintal Cup - Sparta Bouldercup (B) 2016,21 Mai 2016,21,5,2016
112,5670,Rheintal Cup - Rätikon Bouldertag (B) 2016,10 April 2016,10,4,2016
113,5667,2. Kids Mammut Blacklight Boulder Challenge - St. Gallen 2016 (Rheintal Cup U12-U16),10 Januar 2016,10,1,2016
114,5551,Rheintal Cup - Nikoloklettern Dornbirn (L) 2015,5 Dezember 2015,5,12,2015
115,5568,Mammut Youth Climbing Cup MYCC 2015 (S) - SAC Speed-Schweizermeisterschaft Züspa,3 Oktober 2015,3,10,2015
116,5549,Rheintal Cup - St. Gallen (L) 2015,12 September 2015,12,9,2015
117,5567,Mammut Youth Climbing Cup MYCC 2015 (L) - Näfels,22 August 2015,22,8,2015
118,5601,Mammut Youth Climbing Cup MYCC 2015 (B) - Les Diablerets ,16 August 2015,16,8,2015
119,5566,Mammut Youth Climbing Cup MYCC 2015 (B) - SAC Boulder-Schweizermeisterschaft Klosters,8  - 9 August 2015,8  - 9,8,2015
120,5564,Mammut Youth Climbing Cup MYCC 2015 (B) - Echandens/Lausanne,2 Mai 2015,2,5,2015
121,5548,Rheintal Cup - Bouldertag Küblis (B) 2015,12 April 2015,12,4,2015
122,5547,Rheintal Cup - K1-Cup Dornbirn (L) 2015,7 März 2015,7,3,2015
123,5558,1. Kids Mammut Blacklight Boulder Challenge - St. Gallen (Rheintal Cup U12-U16),15 Februar 2015,15,2,2015
124,5471,Mammut Youth Climbing Cup MYCC und Speed-Schweizermeisterschaft 2014 - Züspa Zürich,4 Oktober 2014,4,10,2014
125,5516,Mammut Youth Climbing Cup MYCC (S) 2014 - Chur,21 Juni 2014,21,6,2014
126,5359,Mammut Youth Climbing Cup MYCC + SM (S) - Züspa Zürich 2013,28 September 2013,28,9,2013
127,5275,Mammut Youth Climbing Cup MYCC + SM (S) - Züspa Zürich,29 September 2012,29,9,2012
128,5265,Rheintal Cup - Megusta Cup Chur (S) 2012,22 September 2012,22,9,2012
129,5274,Mammut Youth Climbing Cup MYCC (L) - St. Gallen 2012,25 August 2012,25,8,2012
130,5273,Mammut Youth Climbing Cup MYCC + SM (L) - Sottens,23 Juni 2012,23,6,2012
131,5272,Mammut Youth Climbing Cup MYCC + SM (B) - Grindelwald,10 Juni 2012,10,6,2012
132,5251,Rheintal Cup - Megusta-Kids-Cup (S),24 September 2011,24,9,2011
133,6289,Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - Minimum Zürich,4 März 2017,4,3,2017
134,5669,Rheintal Cup - K1-Cup Dornbirn (L) 2016,5 März 2016,5,3,2016
135,5219,Mammut Youth Climbing Cup MYCC + SM (S) - Züspa,1 Oktober 2011,1,10,2011
136,5222,Mammut Youth Climbing Cup MYCC (S) - St.Gallen,10 September 2011,10,9,2011
137,5203,Mammut Youth Climbing Cup MYCC + SM (L) - Niederwangen,21 August 2011,21,8,2011
138,5218,Mammut Youth Climbing Cup MYCC (L) - Sottens,25 Juni 2011,25,6,2011
139,5199, Mammut Youth Climbing Cup MYCC + SM (B) - Lugano,15 Mai 2011,15,5,2011
140,5720,DAV Jugendcup (S) 2016 - Neu-Ulm,10 September 2016,10,9,2016
141,5714,DAV Jugendcup (L) 2016 - Neu-Ulm,10  - 11 September 2016,10  - 11,9,2016
142,5711,DAV Jugendcup (L) 2016 - München,26 Juni 2016,26,6,2016
143,5708,DAV Jugendcup (L) 2016 - Stuttgart,18  - 19 Juni 2016,18  - 19,6,2016
144,5705,DAV Jugendcup (B) 2016 - Zweibrücken,29 Mai 2016,29,5,2016
145,5702,"DAV Jugendcup (B) 2016 - Köln, Stuntwerk",10 April 2016,10,4,2016
146,5699,"DAV Jugendcup (B) 2016 - Hannover, abf Messe",7 Februar 2016,7,2,2016
147,5584,DAV Jugendcup (S) 2015 - Neu-Ulm,24 Oktober 2015,24,10,2015
148,5585,DAV Jugendcup (L) 2015 - Neu-Ulm,24  - 25 Oktober 2015,24  - 25,10,2015
149,5582,DAV Jugendcup (L) 2015 - Frankenthal,10  - 11 Oktober 2015,10  - 11,10,2015
150,5583,DAV Jugendcup (S) 2015 - Frankenthal,10 Oktober 2015,10,10,2015
151,5581,DAV Jugendcup (L) 2015 - Freimann,20 September 2015,20,9,2015
152,5596,5. Bayerischer Jugendcup Lead - Regensburg,25 Juli 2015,25,7,2015
153,5580,"DAV Jugendcup (B) 2015 - Friedrichshafen, OutDoor Messe",19 Juli 2015,19,7,2015
154,5597,4. Bayerischer Jugendcup Speed - Neu-Ulm,28 Juni 2015,28,6,2015
155,5593,2. Bayerischer Jugendcup Bouldern - Bayreuth 2015,21 März 2015,21,3,2015
156,5579,"DAV Jugendcup (B) 2015 - Köln, Stuntwerk",15 März 2015,15,3,2015
157,5578,"DAV Jugendcup (B) 2015 - Hannover, abf Messe",15 Februar 2015,15,2,2015
158,5455,Deutscher Jugendcup Lead - Berlin 2014,9 November 2014,9,11,2014
159,5458,Deutscher Jugendcup Boulder - Frankfurt 2014,17 Mai 2014,17,5,2014
160,5373,Deutscher Jugendcup Boulder - Auerbach2013,16 Juni 2013,16,6,2013
161,5196,Bächli Swiss Climbing Cup BSCC + SM (B) - Grindelwald,4 Juni 2011,4,6,2011
162,5192,Bächli Swiss Climbing Cup BSCC (B) - Pratteln,7 Mai 2011,7,5,2011
163,5191,Bächli Swiss Climbing Cup BSCC (B) - Genève,26 März 2011,26,3,2011
164,5500,Bächli Swiss Climbing Cup BSCC und Lead-Schweizermeisterschaft 2014 - Echandens/Lausanne,13 Dezember 2014,13,12,2014
165,5473,Bächli Swiss Climbing Cup BSCC und Boulder-Schweizermeisterschaft 2014 - Grindelwald,18 Mai 2014,18,5,2014
166,5472,Bächli Swiss Climbing Cup BSCC (B) 2014 - Givisiez,26 April 2014,26,4,2014
167,5200,Mammut Youth Climbing Cup MYCC (B) - Grindelwald,5 Juni 2011,5,6,2011
168,6579,Zürcher Klettermeisterschaft 2017 (Speed) - Züspa Zürich,3 Oktober 2017,3,10,2017
169,6321,Mammut Youth Climbing Cup MYCC 2017 (Lead) - SAC Lead-Schweizermeisterschaft Villars,9 Juli 2017,9,7,2017
170,6575,Zürcher Klettermeisterschaft 2017 (Lead) - Griffig Uster,6 Mai 2017,6,5,2017
171,5933,"Zürcher Klettermeisterschaft - 6aplus, Winterthur (Lead) 2016",26 November 2016,26,11,2016
172,5930,"Zürcher Klettermeisterschaft - Minimum, Zürich (Boulder) 2016",12 November 2016,12,11,2016
173,5927,"Zürcher Klettermeisterschaft - Züspa, Zürich (Speed) 2016",27 September 2016,27,9,2016
174,5924,"Zürcher Klettermeisterschaft - Griffig, Uster (Lead) 2016",9 April 2016,9,4,2016
175,5291,Deutsche Jugendmeisterschaft Bouldern - Auerbach 2012,26 Mai 2012,26,5,2012
176,6377,"Deutsche Meisterschaft Lead 2017 - Hilden, Bergstation",4 November 2017,4,11,2017
177,5687,"Deutscher Leadcup (DLC) 2016 - Stuttgart, DAV Kletterzentrum",18  - 19 Juni 2016,18  - 19,6,2016
178,5574,"Deutscher Leadcup (DLC) 2015 - Freimann, DAV Kletter- und Boulderzentrum",19 September 2015,19,9,2015
179,5451,Deutscher Leadcup - Berlin 2014,8 November 2014,8,11,2014
180,5453,Deutscher Leadcup - Neu-Ulm 2014,25 Oktober 2014,25,10,2014
181,5452,Deutscher Leadcup - Darmstadt 2014,12 Oktober 2014,12,10,2014
182,5367,Deutscher Leadcup - Würzburg 2013,5 Oktober 2013,5,10,2013
183,5366,Deutscher Leadcup - Neu-Ulm 2013,8 September 2013,8,9,2013
184,5364,Deutscher Leadcup - Bodenseetrophy Dornbirn 2013,23 März 2013,23,3,2013
185,5415,Bodenseetrophy Dornbirn (D-A-CH) 2013 ,23 März 2013,23,3,2013
186,5287,Deutscher Leadcup - Frankenthal 2012,20 Oktober 2012,20,10,2012
187,5286,Deutscher Leadcup - Ingolstadt 2012,6 Oktober 2012,6,10,2012
188,5282,Deutscher Bouldercup - Auerbach 2012,27 Mai 2012,27,5,2012
189,5285,Deutscher Leadcup - Bodenseetrophy St. Gallen 2012,31 März 2012,31,3,2012
190,5298,Bayerische Meisterschaften Damen/Herren/Junioren (Boulder) – Climb Free München 2012,26 Februar 2012,26,2,2012
191,5280,Deutscher Bouldercup - München 2012,28  - 29 Januar 2012,28  - 29,1,2012
192,5242,Bayerische Meisterschaften Damen/Herren (Boulder) – Climb Free München 2011,27 Februar 2011,27,2,2011
193,9421,Bächli Swiss Climbing Cup BSCC 2020 - Boulder-Schweizermeisterschaft Bulle,1 März 2020,1,3,2020
194,8119,Bächli Swiss Climbing Cup BSCC 2019 (Lead) - Uster,2 November 2019,2,11,2019
195,8107,Bächli Swiss Climbing Cup BSCC 2019 - Speed-Schweizermeisterschaft Villars,6 Juli 2019,6,7,2019
196,8016,European Youth Cup (L) - Ostermundigen (SUI) 2019,22  - 23 Juni 2019,22  - 23,6,2019
197,8101,Bächli Swiss Climbing Cup BSCC 2019 - Lead-Schweizermeisterschaft Niederwangen,15 Juni 2019,15,6,2019
198,8172,Rheintal Cup - Sparta Bouldercup Buchs (B) 2019,18 Mai 2019,18,5,2019
199,7467,Bächli Swiss Climbing Cup BSCC 2018 (Lead) - Rocspot Echandens ,25 August 2018,25,8,2018
200,7242,European Youth Cup (L) - Uster (SUI) 2018 ,30 Juni - 1 Juli 2018,30,6,2018
201,7464,Bächli Swiss Climbing Cup BSCC 2018 - Lead-Schweizermeisterschaft O'Bloc Ostermundigen,23 Juni 2018,23,6,2018
202,7230,European Youth Cup (B) - Graz (AUT) 2018 ,28  - 29 April 2018,28  - 29,4,2018
203,6297,Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - SAC Boulder-Schweizermeisterschaft B2 Pratteln ,13 Mai 2017,13,5,2017
204,5268,Bächli Swiss Climbing Cup BSCC + SM (B) - Grindelwald,9 Juni 2012,9,6,2012
205,5197,Bächli Swiss Climbing Cup BSCC + SM (S) - St. Gallen,10 September 2011,10,9,2011
206,5202,Bächli Swiss Climbing Cup BSCC + SM (L) - Niederwangen,20 August 2011,20,8,2011
207,5247,Bayerische Meisterschaft Damen/Herren (Schwierigkeit & Speed) – Berchtesgaden 2011,11 Dezember 2011,11,12,2011
208,9471,Bächli Swiss Climbing Cup BSCC 2020 - Lead-Schweizermeisterschaft Villeneuve,12 September 2020,12,9,2020
209,8040,European Youth Championships (B) - Brixen (ITA) 2019,20  - 22 September 2019,20  - 22,9,2019
210,8259,IFSC Youth World Championships -  Arco (ITA) 2019 ,22  - 31 August 2019,22  - 31,8,2019
211,8010,"European Youth Cup (S,L) - Imst (AUT) 2019",2  - 4 August 2019,2  - 4,8,2019
212,8019,European Youth Cup (L) - St. Pierre Faucigny (FRA) 2019,29  - 30 Juni 2019,29  - 30,6,2019
213,8013,European Youth Cup (B) - Sofia (BUL) 2019,25  - 26 Mai 2019,25  - 26,5,2019
214,8007,European Youth Cup (B) - Graz (AUT) 2019,11  - 12 Mai 2019,11  - 12,5,2019
215,8238,Zürcher Klettermeisterschaft 2019 (Lead) - Griffig Uster,13 April 2019,13,4,2019
216,7589,Zürcher Klettermeisterschaft 2018 (Lead) - 6a plus Winterthur,15 September 2018,15,9,2018
217,7583,Zürcher Klettermeisterschaft 2018 (Lead) - Griffig Uster,5 Mai 2018,5,5,2018
218,6587,Zürcher Klettermeisterschaft 2017 (Lead) - 6a plus Winterthur,25 November 2017,25,11,2017
219,6583,Zürcher Klettermeisterschaft 2017 (Boulder) - Minimum Zürich,4 November 2017,4,11,2017
220,6431,European Youth Cup (L) - Uster (SUI) 2017,24  - 25 Juni 2017,24  - 25,6,2017
221,6415,European Youth Cup (B) - Graz (AUT) 2017 ,29  - 30 April 2017,29  - 30,4,2017
222,7434,Rheintal Cup Finale - Nikoloklettern Dornbirn (L) 2018,8 Dezember 2018,8,12,2018
223,7212,European Youth Cup (L) - Munich (GER) 2018 ,7  - 8 Juli 2018,7  - 8,7,2018
224,7221,European Youth Cup (L) - Bruneck (ITA) 2018 ,16  - 17 Juni 2018,16  - 17,6,2018
225,7233,"European Youth Championship (L, S) - Imst 2018",25  - 27 Mai 2018,25  - 27,5,2018
226,6106,IFSC Youth World Championships - Innsbruck (AUT) - 2017,30 August - 10 September 2017,30,8,2017
227,6443,European Youth Cup (L) - Mitterdorf (AUT) 2017,12  - 13 August 2017,12  - 13,8,2017
228,6427,European Youth Cup (L) - Dornbirn (AUT) 2017,10  - 11 Juni 2017,10  - 11,6,2017
229,6423,European Youth Cup (L) - Imst (AUT) 2017,27  - 28 Mai 2017,27  - 28,5,2017
230,6451,"European Youth Championships (L,S) - Perm (RUS) 2017",28 September - 1 Oktober 2017,28,9,2017
231,6447,European Youth Championships (B) - Slany (CZE) 2017,15  - 16 September 2017,15  - 16,9,2017
232,6463,European Youth Cup (S) - Imst (AUT) 2017,27 August 2017,27,8,2017
233,6435,European Youth Cup (B) - L'Argentière (FRA) 2017 ,18  - 19 Juli 2017,18  - 19,7,2017
234,5762,"European Youth Championships (L,S) - Mitterdorf (AUT) 2016 ",2  - 4 September 2016,2  - 4,9,2016
235,5759,European Youth Championships (B) - Langenfeld (AUT) 2016 ,4  - 6 August 2016,4  - 6,8,2016
236,5742,European Youth Cup (B) - Graz (AUT) 2016 ,18  - 19 Juni 2016,18  - 19,6,2016
237,5745,European Youth Cup (L) - Imst (AUT) 2016 ,28  - 29 Mai 2016,28  - 29,5,2016
238,5230,Deutscher Sportklettercup (L) - Scheidegg 2011,9 April 2011,9,4,2011
