,ID,Rank,Last Name,First Name,Points,Event,Gender,Year
22,1344,23,Heurteaux,Sophie,58.0,boulder,WOMEN,1999
23,2696,24,Gonzalez,Cristina,55.0,boulder,WOMEN,1999
24,1162,25,Nilsson,Ingela,54.0,boulder,WOMEN,1999
25,2848,26,Novikova,Natalia,51.0,boulder,WOMEN,1999
26,1331,27,Savic,Romana,51.0,boulder,WOMEN,1999
27,3069,28,Marti,Nuria,43.0,boulder,WOMEN,1999
28,4936,29,VAN LANDEGHEM,Sandrine,43.0,boulder,WOMEN,1999
29,2731,30,Giroux,Elodie,37.0,boulder,WOMEN,1999
30,1015,31,Ostapenko,Olena,35.0,boulder,WOMEN,1999
31,1064,32,Bell,Claire,34.0,boulder,WOMEN,1999
32,3070,33,Martin Sancho,Berta,33.0,boulder,WOMEN,1999
33,3170,34,Frati,Mirella,32.0,boulder,WOMEN,1999
34,1236,35,Cufar,Martina,31.0,boulder,WOMEN,1999
35,1386,36,Walder,Ulla,30.0,boulder,WOMEN,1999
36,1827,37,Bauer,Tanja,26.0,boulder,WOMEN,1999
37,3169,38,Plannels,Ruth,26.0,boulder,WOMEN,1999
38,3071,39,Ubeda,Ana Belen,20.0,boulder,WOMEN,1999
39,1393,40,Kryvonis,Olena,19.0,boulder,WOMEN,1999
40,1101,41,Ovtchinnikova,Elena,18.0,boulder,WOMEN,1999
41,1068,42,Sarre,Claire,18.0,boulder,WOMEN,1999
42,1052,43,Hurtado,Céline,16.0,boulder,WOMEN,1999
43,992,44,Francone,Alessandra,15.0,boulder,WOMEN,1999
44,1203,45,Benetti,Lisa,14.0,boulder,WOMEN,1999
45,1197,46,Watatuki,Kazumi,14.0,boulder,WOMEN,1999
46,3168,47,CRUZ MONTALBAN,Esther,12.0,boulder,WOMEN,1999
47,1208,48,Ferrero,Laura,12.0,boulder,WOMEN,1999
48,1293,49,Haager,Nicola,12.0,boulder,WOMEN,1999
49,2837,50,Delphino,Amélie,8.0,boulder,WOMEN,1999
50,1329,51,Piszczek,Renata,8.0,boulder,WOMEN,1999
51,1259,52,Motteau,Myriam,7.0,boulder,WOMEN,1999
52,1137,53,Astie,Hélène,6.0,boulder,WOMEN,1999
53,1312,54,Zakharova,Olga,6.0,boulder,WOMEN,1999
54,1245,55,Guiguet,Myrtille,4.0,boulder,WOMEN,1999
55,3199,56,Verdier,Emilie,4.0,boulder,WOMEN,1999
56,1158,57,Hartmann,Iva,3.0,boulder,WOMEN,1999
57,1301,58,Richer,Natalie,3.0,boulder,WOMEN,1999
58,1228,59,Annecchini,Marina,2.0,boulder,WOMEN,1999
0,906,1,Oleksy,Tomasz,251.0,speed,MEN,1999
1,2849,2,Baranov,Vladislav,196.0,speed,MEN,1999
2,954,3,Zakharov,Vladimir,154.0,speed,MEN,1999
3,944,4,Netsvetaev-Dolgalev,Vladimir,153.0,speed,MEN,1999
4,2514,5,Soubbotine,Iakov,148.0,speed,MEN,1999
5,160,6,ANDRADA JIMENEZ,Daniel,120.0,speed,MEN,1999
6,68,7,Vedenmeer,Andrey,115.0,speed,MEN,1999
7,135,8,Komondi,Csaba,112.0,speed,MEN,1999
8,33,9,Kozlov,Alexei,105.0,speed,MEN,1999
9,49,10,Paukaev,Alexandr,102.0,speed,MEN,1999
10,3108,11,Gadeev,Alexei,100.0,speed,MEN,1999
11,34,12,Krivonos,Andrei,100.0,speed,MEN,1999
12,525,13,Müller,Lukasz,93.0,speed,MEN,1999
13,354,14,Gusak,Igor,57.0,speed,MEN,1999
14,227,15,Kryvosheytsev,Yevgen,47.0,speed,MEN,1999
15,28,16,Girard,Antoine,44.0,speed,MEN,1999
16,584,17,Kim,Myong-Hak,37.0,speed,MEN,1999
17,648,18,Gvelebiani,Noukri,29.0,speed,MEN,1999
18,829,19,Kazbekov,Serik,28.0,speed,MEN,1999
19,643,20,Carson,Neil,26.0,speed,MEN,1999
20,3109,21,Sergeyev (Liachenko),Alexandre,26.0,speed,MEN,1999
21,169,22,Bychkov,Dmitrii,24.0,speed,MEN,1999
22,121,23,Manzanedo,César Ciudad,24.0,speed,MEN,1999
23,3053,24,Arifulin,Serguej,22.0,speed,MEN,1999
24,381,25,Aunet,Jimmy,22.0,speed,MEN,1999
25,840,26,Nourmamatov,Serguei,20.0,speed,MEN,1999
26,562,27,Dutray,Mathieu,18.0,speed,MEN,1999
27,3110,28,Pasareti,Gabor,18.0,speed,MEN,1999
28,2254,29,Bartzik,Tim,16.0,speed,MEN,1999
29,473,30,Cho,Kyu-Bog,16.0,speed,MEN,1999
30,2852,31,Raspo,Patrick,16.0,speed,MEN,1999
31,3059,32,Kolov,Orlin,14.0,speed,MEN,1999
32,2246,33,Sigmund,Stefan,14.0,speed,MEN,1999
33,536,34,Strommer,Laszlo,14.0,speed,MEN,1999
34,245,35,Auclair,François,12.0,speed,MEN,1999
35,312,36,Parry,Gareth,12.0,speed,MEN,1999
36,3111,37,Szeleyi,Gabor,12.0,speed,MEN,1999
37,3112,38,Kovacs,Balasz,10.0,speed,MEN,1999
38,360,39,Krastev,Ivaylo,10.0,speed,MEN,1999
39,3060,40,Smith,Paul,10.0,speed,MEN,1999
40,2531,41,Georgiev,Marian,9.0,speed,MEN,1999
41,3113,42,Raspo,Stefano,9.0,speed,MEN,1999
42,640,43,Wrobel,Marcin,9.0,speed,MEN,1999
43,3049,44,Becker,Helmut,8.0,speed,MEN,1999
44,123,45,Cubitt,Christopher,8.0,speed,MEN,1999
45,478,46,Garbov,Kalin,6.0,speed,MEN,1999
46,3051,47,Shimabukuro Jr.,Edison Kicho,5.0,speed,MEN,1999
47,852,48,Chemoulinkine,Serguei,4.0,speed,MEN,1999
0,845,1,Rakhmetov,Salavat,345.0,boulder,MEN,1998
1,275,2,Petit,François,315.0,boulder,MEN,1998
2,826,3,Julien,Stephane,286.0,boulder,MEN,1998
3,175,4,DU LAC,Daniel,262.0,boulder,MEN,1998
4,829,5,Kazbekov,Serik,230.0,boulder,MEN,1998
5,521,6,Laurence,Ludovic,210.0,boulder,MEN,1998
6,268,7,Lombard,François,197.0,boulder,MEN,1998
7,410,8,Golob,Jurij,185.0,boulder,MEN,1998
8,250,9,Coffy,François,152.0,boulder,MEN,1998
9,36,10,Lamiche,Anthony,142.0,boulder,MEN,1998
10,274,11,Noe,Frédéric,134.0,boulder,MEN,1998
11,186,12,Jeandenand,Damien,127.0,boulder,MEN,1998
12,879,13,Fairfield,Timmy,120.0,boulder,MEN,1998
13,833,14,Langris,Sylvain,118.0,boulder,MEN,1998
14,562,15,Dutray,Mathieu,101.0,boulder,MEN,1998
15,852,16,Chemoulinkine,Serguei,86.0,boulder,MEN,1998
16,396,17,Danis,Jean Luc,80.0,boulder,MEN,1998
17,881,18,Fortin,Thibaut,75.0,boulder,MEN,1998
18,441,19,Meyer,Jérôme,74.0,boulder,MEN,1998
19,602,20,Nardi,Marzio,73.0,boulder,MEN,1998
20,195,21,Marnezy,David,66.0,boulder,MEN,1998
21,696,22,Dewilde,Paul,59.0,boulder,MEN,1998
22,673,23,Tcherechnev,Oleg,58.0,boulder,MEN,1998
23,858,24,Delais,Pierre,56.0,boulder,MEN,1998
24,552,25,Bresciani,Matteo,42.0,boulder,MEN,1998
25,665,26,Chau-Uhu,Olivier,40.0,boulder,MEN,1998
26,542,27,Zardini,Luca,40.0,boulder,MEN,1998
27,227,28,Kryvosheytsev,Yevgen,38.0,boulder,MEN,1998
28,538,29,Tron,Laurent,36.0,boulder,MEN,1998
29,433,30,Larthomas,Jacques,35.0,boulder,MEN,1998
30,109,31,Brenna,Cristian,34.0,boulder,MEN,1998
31,169,32,Bychkov,Dmitrii,34.0,boulder,MEN,1998
32,668,33,Lebreton,Olivier,34.0,boulder,MEN,1998
33,514,34,Giupponi,Luca,31.0,boulder,MEN,1998
34,717,35,Markevych,Petro,27.0,boulder,MEN,1998
35,51,36,Pecher,Antoine,27.0,boulder,MEN,1998
36,219,37,Chevieux,Elie,26.0,boulder,MEN,1998
37,247,38,Coroller,Frédéric,26.0,boulder,MEN,1998
38,651,39,Legal,Nicolas,24.0,boulder,MEN,1998
39,232,40,Ovchinnikov,Evgeny,24.0,boulder,MEN,1998
40,778,41,Scarian,Riccardo,24.0,boulder,MEN,1998
41,222,42,Chanourdie,Eric,18.0,boulder,MEN,1998
42,245,43,Auclair,François,17.0,boulder,MEN,1998
43,684,44,Bollinger,Pierre,16.0,boulder,MEN,1998
44,18,45,Clouet,Aymeric,16.0,boulder,MEN,1998
45,68,46,Vedenmeer,Andrey,16.0,boulder,MEN,1998
46,609,47,Petrenko,Maksym,14.0,boulder,MEN,1998
47,902,48,Trottmann,Matthias,14.0,boulder,MEN,1998
48,72,49,Briand,Baptiste,12.0,boulder,MEN,1998
49,567,50,Fuselier,Michaël,12.0,boulder,MEN,1998
50,974,51,Hasbani,Yves,12.0,boulder,MEN,1998
51,286,52,Cominotti,Giacomo,10.0,boulder,MEN,1998
52,217,53,Bossan,Emmanuel,9.0,boulder,MEN,1998
53,49,54,Paukaev,Alexandr,9.0,boulder,MEN,1998
54,15,55,Ceintre,Arnaud,8.0,boulder,MEN,1998
55,182,56,Gisler,David,8.0,boulder,MEN,1998
56,718,57,Marcotulli,Paolo,8.0,boulder,MEN,1998
57,138,58,Le Goff,Corentin,7.0,boulder,MEN,1998
58,6,59,Mawem,Bassa,7.0,boulder,MEN,1998
59,461,60,Tribout,Jean-Baptiste,7.0,boulder,MEN,1998
60,112,61,Bindhammer,Christian,6.0,boulder,MEN,1998
61,248,62,Cervo,Filippo,6.0,boulder,MEN,1998
62,407,63,Fourteau,Jean-Marc,6.0,boulder,MEN,1998
63,37,64,Lauber,Andy,6.0,boulder,MEN,1998
64,653,65,Pinier,Nicolas,6.0,boulder,MEN,1998
65,666,66,Coenen,Oliver,5.0,boulder,MEN,1998
66,575,67,Hassler,Manuel,5.0,boulder,MEN,1998
67,594,68,Manarin,Massimo,5.0,boulder,MEN,1998
68,625,69,Schmid,Moritz,5.0,boulder,MEN,1998
69,126,70,Emprin,Christian,4.0,boulder,MEN,1998
70,757,71,Fichtinger,Reinhard,4.0,boulder,MEN,1998
71,35,72,Lamberti Bocconi,Alessandro,4.0,boulder,MEN,1998
72,148,73,Roumegoux,Christian,4.0,boulder,MEN,1998
73,354,74,Gusak,Igor,3.0,boulder,MEN,1998
74,933,75,Schönenberger,Urs,3.0,boulder,MEN,1998
75,754,76,Caspersen,Robert,2.0,boulder,MEN,1998
76,25,77,Faugere,Alexy,2.0,boulder,MEN,1998
77,87,78,Lagni,Bernardino,2.0,boulder,MEN,1998
78,2675,79,Müller,Matthias,2.0,boulder,MEN,1998
79,235,80,Siguier,Eric,2.0,boulder,MEN,1998
80,789,81,Alippi,Stefano,1.0,boulder,MEN,1998
81,970,82,Berger,Yannick,1.0,boulder,MEN,1998
0,1222,1,Sansoz,Liv,400.0,boulder,WOMEN,1998
1,1335,2,Bodet,Stéphanie,360.0,boulder,WOMEN,1998
2,1063,3,Minoret,Chloé,228.0,boulder,WOMEN,1998
3,1391,4,Chereshneva,Venera,204.0,boulder,WOMEN,1998
4,1299,5,Perlova,Nataliya,197.0,boulder,WOMEN,1998
5,1301,6,Richer,Natalie,186.0,boulder,WOMEN,1998
6,1175,7,Inozemtseva,Yulia,171.0,boulder,WOMEN,1998
7,1106,8,Choumilova,Elena,167.0,boulder,WOMEN,1998
8,1130,9,Gouriou,Gaelle,121.0,boulder,WOMEN,1998
9,1055,10,Avezou,Cecile,112.0,boulder,WOMEN,1998
10,999,11,Habbouse,Aicha,101.0,boulder,WOMEN,1998
11,1080,12,Pigneur,Delphine,93.0,boulder,WOMEN,1998
12,1070,13,Theroux,Corinne,93.0,boulder,WOMEN,1998
13,1101,14,Ovtchinnikova,Elena,91.0,boulder,WOMEN,1998
14,1015,15,Ostapenko,Olena,87.0,boulder,WOMEN,1998
15,1078,16,Martin,Delphine,81.0,boulder,WOMEN,1998
16,1277,17,Uhden,Marietta,79.0,boulder,WOMEN,1998
17,1245,18,Guiguet,Myrtille,78.0,boulder,WOMEN,1998
18,1269,19,Rubio,Mélaine,75.0,boulder,WOMEN,1998
19,1088,20,Chazaud,Elodie,69.0,boulder,WOMEN,1998
20,3870,21,Schultz,Annatina,64.0,boulder,WOMEN,1998
21,1103,22,Pardo,Estelle,63.0,boulder,WOMEN,1998
22,1344,23,Heurteaux,Sophie,60.0,boulder,WOMEN,1998
23,1158,24,Hartmann,Iva,55.0,boulder,WOMEN,1998
24,10290,25,Alliard,Estelle,53.0,boulder,WOMEN,1998
25,1182,26,Anthoni,Kim,53.0,boulder,WOMEN,1998
26,1086,27,Boldrin,Elisabetta,52.0,boulder,WOMEN,1998
27,1117,28,Dherbey,Fred,52.0,boulder,WOMEN,1998
28,1064,29,Bell,Claire,48.0,boulder,WOMEN,1998
29,1331,30,Savic,Romana,45.0,boulder,WOMEN,1998
30,1236,31,Cufar,Martina,44.0,boulder,WOMEN,1998
31,1203,32,Benetti,Lisa,43.0,boulder,WOMEN,1998
32,1232,33,Hilly,Margaux,43.0,boulder,WOMEN,1998
33,1192,34,Perez,Karine,42.0,boulder,WOMEN,1998
34,1272,35,Sarkany,Muriel,40.0,boulder,WOMEN,1998
35,1052,36,Hurtado,Céline,37.0,boulder,WOMEN,1998
36,1151,37,Bihr,Isabelle,36.0,boulder,WOMEN,1998
37,1313,38,Blais,Pauline,36.0,boulder,WOMEN,1998
38,1393,39,Kryvonis,Olena,34.0,boulder,WOMEN,1998
39,1137,40,Astie,Hélène,32.0,boulder,WOMEN,1998
40,1278,41,Usatiuk,Marharyta,32.0,boulder,WOMEN,1998
41,1174,42,Hirsch,Judith,31.0,boulder,WOMEN,1998
42,1059,43,Mathieu,Claire,29.0,boulder,WOMEN,1998
43,1386,44,Walder,Ulla,28.0,boulder,WOMEN,1998
44,1214,45,Larthomas,Ludivine,25.0,boulder,WOMEN,1998
45,1113,46,Balteri,Federica,22.0,boulder,WOMEN,1998
46,1233,47,Belomestnova,Maria,18.0,boulder,WOMEN,1998
47,1259,48,Motteau,Myriam,16.0,boulder,WOMEN,1998
48,1285,49,Zeilemaker,Monica,12.0,boulder,WOMEN,1998
49,1312,50,Zakharova,Olga,10.0,boulder,WOMEN,1998
50,1090,51,Fontanez,Elsa,9.0,boulder,WOMEN,1998
51,1162,52,Nilsson,Ingela,9.0,boulder,WOMEN,1998
52,1206,53,Doulat,Laurence,8.0,boulder,WOMEN,1998
53,1303,54,Swart,Nienke,4.0,boulder,WOMEN,1998
54,1228,55,Annecchini,Marina,3.0,boulder,WOMEN,1998
55,1354,56,Marseille,Sophie,2.0,boulder,WOMEN,1998
56,1360,57,Ryo,Soléne,2.0,boulder,WOMEN,1998
57,1111,58,Van Der Putten,Eleonora,2.0,boulder,WOMEN,1998
0,266,1,Legrand,François,345.0,lead,MEN,1997
1,50,2,Petit,Arnaud,266.0,lead,MEN,1997
2,275,3,Petit,François,246.0,lead,MEN,1997
3,109,4,Brenna,Cristian,244.0,lead,MEN,1997
4,151,5,Sharma,Chris,231.0,lead,MEN,1997
5,696,6,Dewilde,Paul,224.0,lead,MEN,1997
6,521,7,Laurence,Ludovic,215.0,lead,MEN,1997
7,232,8,Ovchinnikov,Evgeny,150.0,lead,MEN,1997
8,122,9,Core,Christian,146.0,lead,MEN,1997
9,172,10,Caude,David,137.0,lead,MEN,1997
10,8,11,Bindhammer,Andreas,134.0,lead,MEN,1997
11,375,12,Vickers,Ian,132.0,lead,MEN,1997
12,219,13,Chevieux,Elie,115.0,lead,MEN,1997
13,973,14,Hirayama,Yuji,112.0,lead,MEN,1997
14,30,15,Grom,Aljosa,109.0,lead,MEN,1997
15,845,16,Rakhmetov,Salavat,103.0,lead,MEN,1997
16,609,17,Petrenko,Maksym,102.0,lead,MEN,1997
17,542,18,Zardini,Luca,100.0,lead,MEN,1997
18,852,19,Chemoulinkine,Serguei,93.0,lead,MEN,1997
19,112,20,Bindhammer,Christian,90.0,lead,MEN,1997
20,410,21,Golob,Jurij,77.0,lead,MEN,1997
21,175,22,DU LAC,Daniel,70.0,lead,MEN,1997
22,554,23,Calibani,Mauro,68.0,lead,MEN,1997
23,548,24,Benian,Milan,59.0,lead,MEN,1997
24,755,25,Cabane,Rafael,55.0,lead,MEN,1997
25,861,26,Wandeler,Simon,52.0,lead,MEN,1997
26,227,27,Kryvosheytsev,Yevgen,48.0,lead,MEN,1997
27,838,28,Millet,Sylvain,46.0,lead,MEN,1997
28,701,29,Gisler,Pascal,40.0,lead,MEN,1997
29,29,30,Gnerro,Alberto,40.0,lead,MEN,1997
30,514,31,Giupponi,Luca,37.0,lead,MEN,1997
31,193,32,Lella,Donato,35.0,lead,MEN,1997
32,789,33,Alippi,Stefano,34.0,lead,MEN,1997
33,87,34,Lagni,Bernardino,34.0,lead,MEN,1997
34,307,35,Miller,Garth,32.0,lead,MEN,1997
35,572,36,Havlik,Marek,18.0,lead,MEN,1997
36,279,37,Sarkany,Frederic,18.0,lead,MEN,1997
37,211,38,Villien,David,16.0,lead,MEN,1997
38,569,39,Gallot-Lavallee,Mathieu,15.0,lead,MEN,1997
39,339,40,Milewski,Hans,14.0,lead,MEN,1997
40,160,41,ANDRADA JIMENEZ,Daniel,11.0,lead,MEN,1997
41,271,42,Martinez,Fernando,10.0,lead,MEN,1997
42,879,43,Fairfield,Timmy,9.0,lead,MEN,1997
43,36,44,Lamiche,Anthony,9.0,lead,MEN,1997
44,906,45,Oleksy,Tomasz,9.0,lead,MEN,1997
45,773,46,Otegui Zubiyaga,Ricardo,8.0,lead,MEN,1997
46,472,47,Branford,Kevin,7.0,lead,MEN,1997
47,185,48,Jandenand,Damien,6.0,lead,MEN,1997
48,39,49,Liana,Adam,6.0,lead,MEN,1997
49,751,50,Brunel,Ralph,4.0,lead,MEN,1997
50,870,51,Caldwell,Tommy,4.0,lead,MEN,1997
51,16,52,Chrastina,Andrej,4.0,lead,MEN,1997
52,265,53,Jensterle,Franci,4.0,lead,MEN,1997
53,650,54,Le Gall,Nicolas,4.0,lead,MEN,1997
54,121,55,Manzanedo,César Ciudad,4.0,lead,MEN,1997
55,769,56,Mate,Robert,4.0,lead,MEN,1997
56,458,57,Son,Jung-Jun,4.0,lead,MEN,1997
57,643,58,Carson,Neil,3.0,lead,MEN,1997
58,711,59,Koran,Pavel,3.0,lead,MEN,1997
59,726,60,Pons,Pedro,1.0,lead,MEN,1997
60,778,61,Scarian,Riccardo,1.0,lead,MEN,1997
61,629,62,Sova,Matej,1.0,lead,MEN,1997
62,209,63,Stepanjan,David,1.0,lead,MEN,1997
0,1272,1,Sarkany,Muriel,427.0,lead,WOMEN,1997
1,1222,2,Sansoz,Liv,360.0,lead,WOMEN,1997
2,1335,3,Bodet,Stéphanie,297.0,lead,WOMEN,1997
3,1106,4,Choumilova,Elena,277.0,lead,WOMEN,1997
4,1236,5,Cufar,Martina,241.0,lead,WOMEN,1997
5,1301,6,Richer,Natalie,234.0,lead,WOMEN,1997
6,1055,7,Avezou,Cecile,221.0,lead,WOMEN,1997
7,1277,8,Uhden,Marietta,191.0,lead,WOMEN,1997
8,3870,9,Schultz,Annatina,147.0,lead,WOMEN,1997
9,1273,10,Go,Mi-Sun,140.0,lead,WOMEN,1997
10,1232,11,Hilly,Margaux,136.0,lead,WOMEN,1997
11,1157,12,Gronkiewicz-Marcisz,Iwona,130.0,lead,WOMEN,1997
12,1242,13,Guillet,Marie,120.0,lead,WOMEN,1997
13,1213,14,Iovane,Luisa,116.0,lead,WOMEN,1997
14,1080,15,Pigneur,Delphine,103.0,lead,WOMEN,1997
15,1203,16,Benetti,Lisa,80.0,lead,WOMEN,1997
16,1135,17,Raffetseder,Gerda,73.0,lead,WOMEN,1997
17,1171,18,Bereciartu Urruzola,Josune,65.0,lead,WOMEN,1997
18,1196,19,Stremfelj,Katarina,64.0,lead,WOMEN,1997
19,1042,20,schöpf,Bettina,58.0,lead,WOMEN,1997
20,1101,21,Ovtchinnikova,Elena,54.0,lead,WOMEN,1997
21,1074,22,Colliere,Dominique,52.0,lead,WOMEN,1997
22,1184,23,Brown,Katie,43.0,lead,WOMEN,1997
23,1353,24,Marchisio,Stella,37.0,lead,WOMEN,1997
24,1205,25,Creamer,Lucy,35.0,lead,WOMEN,1997
25,1293,26,Haager,Nicola,34.0,lead,WOMEN,1997
26,1063,27,Minoret,Chloé,32.0,lead,WOMEN,1997
27,1132,28,Hansen,Gry,30.0,lead,WOMEN,1997
28,1115,29,Colliere,Frederique,28.0,lead,WOMEN,1997
29,1158,30,Hartmann,Iva,28.0,lead,WOMEN,1997
30,1369,31,Truden,Sasa,28.0,lead,WOMEN,1997
31,1202,32,Aguirre,Leire,25.0,lead,WOMEN,1997
32,1003,33,Arran,Anne,24.0,lead,WOMEN,1997
33,1379,34,Schlemmer,Tamara,23.0,lead,WOMEN,1997
34,1151,35,Bihr,Isabelle,22.0,lead,WOMEN,1997
35,1177,36,Kuhngaberova,Jitka,20.0,lead,WOMEN,1997
36,1259,37,Motteau,Myriam,16.0,lead,WOMEN,1997
37,1331,38,Savic,Romana,14.0,lead,WOMEN,1997
38,1100,39,Nieselt,Eva,12.0,lead,WOMEN,1997
39,1143,40,Kim,Hyun-Jung,10.0,lead,WOMEN,1997
40,1229,41,Artioli,Martina,9.0,lead,WOMEN,1997
41,1001,42,Holkova,Alexandra,9.0,lead,WOMEN,1997
42,1238,43,Drlikova,Michaela,8.0,lead,WOMEN,1997
43,1150,44,Bischoff,Ines,5.0,lead,WOMEN,1997
44,1138,45,Collins,Heather,5.0,lead,WOMEN,1997
45,1208,46,Ferrero,Laura,5.0,lead,WOMEN,1997
46,1182,47,Anthoni,Kim,4.0,lead,WOMEN,1997
47,992,48,Francone,Alessandra,4.0,lead,WOMEN,1997
48,1162,49,Nilsson,Ingela,4.0,lead,WOMEN,1997
49,1038,50,Rodden,Beth,4.0,lead,WOMEN,1997
50,1019,51,Rosten,Anita,4.0,lead,WOMEN,1997
51,1329,52,Piszczek,Renata,3.0,lead,WOMEN,1997
52,1247,53,Hurni,Michell,2.0,lead,WOMEN,1997
53,1096,54,Kopylova,Elena,2.0,lead,WOMEN,1997
54,1279,55,Verbeek,Mirjam,2.0,lead,WOMEN,1997
0,50,1,Petit,Arnaud,255.0,lead,MEN,1996
1,275,2,Petit,François,245.0,lead,MEN,1996
2,109,3,Brenna,Cristian,200.0,lead,MEN,1996
3,542,4,Zardini,Luca,178.0,lead,MEN,1996
4,266,5,Legrand,François,129.0,lead,MEN,1996
5,219,6,Chevieux,Elie,104.0,lead,MEN,1996
6,172,7,Caude,David,87.0,lead,MEN,1996
7,696,8,Dewilde,Paul,84.0,lead,MEN,1996
8,30,9,Grom,Aljosa,84.0,lead,MEN,1996
9,112,10,Bindhammer,Christian,83.0,lead,MEN,1996
10,122,11,Core,Christian,82.0,lead,MEN,1996
11,29,12,Gnerro,Alberto,74.0,lead,MEN,1996
12,852,13,Chemoulinkine,Serguei,71.0,lead,MEN,1996
13,845,14,Rakhmetov,Salavat,71.0,lead,MEN,1996
14,973,15,Hirayama,Yuji,69.0,lead,MEN,1996
15,279,16,Sarkany,Frederic,56.0,lead,MEN,1996
16,726,17,Pons,Pedro,53.0,lead,MEN,1996
17,789,18,Alippi,Stefano,48.0,lead,MEN,1996
18,128,19,Finkel,Christoph,43.0,lead,MEN,1996
19,268,20,Lombard,François,43.0,lead,MEN,1996
20,461,21,Tribout,Jean-Baptiste,43.0,lead,MEN,1996
21,838,22,Millet,Sylvain,37.0,lead,MEN,1996
22,227,23,Kryvosheytsev,Yevgen,36.0,lead,MEN,1996
23,554,24,Calibani,Mauro,32.0,lead,MEN,1996
24,829,25,Kazbekov,Serik,32.0,lead,MEN,1996
25,514,26,Giupponi,Luca,28.0,lead,MEN,1996
26,521,27,Laurence,Ludovic,26.0,lead,MEN,1996
27,701,28,Gisler,Pascal,24.0,lead,MEN,1996
28,410,29,Golob,Jurij,24.0,lead,MEN,1996
29,175,30,DU LAC,Daniel,22.0,lead,MEN,1996
30,492,31,Rakhmetov,Kairat,16.0,lead,MEN,1996
31,211,32,Villien,David,15.0,lead,MEN,1996
32,569,33,Gallot-Lavallee,Mathieu,12.0,lead,MEN,1996
33,734,34,Samoiline,Pavel,12.0,lead,MEN,1996
34,938,35,Gucek,Vili,11.0,lead,MEN,1996
35,861,36,Wandeler,Simon,10.0,lead,MEN,1996
36,169,37,Bychkov,Dmitrii,8.0,lead,MEN,1996
37,171,38,Carretero Perez,David,8.0,lead,MEN,1996
38,232,39,Ovchinnikov,Evgeny,8.0,lead,MEN,1996
39,12,40,Tchertov,Alexei,8.0,lead,MEN,1996
40,678,41,Arocena,Patxi,7.0,lead,MEN,1996
41,116,42,Bucher,Christoph,7.0,lead,MEN,1996
42,880,43,Feuerstein,Thomas,7.0,lead,MEN,1996
43,643,44,Carson,Neil,5.0,lead,MEN,1996
44,354,45,Gusak,Igor,5.0,lead,MEN,1996
45,265,46,Jensterle,Franci,5.0,lead,MEN,1996
46,879,47,Fairfield,Timmy,4.0,lead,MEN,1996
47,840,48,Nourmamatov,Serguei,4.0,lead,MEN,1996
48,458,49,Son,Jung-Jun,4.0,lead,MEN,1996
49,193,50,Lella,Donato,3.0,lead,MEN,1996
50,562,51,Dutray,Mathieu,2.0,lead,MEN,1996
51,339,52,Milewski,Hans,2.0,lead,MEN,1996
0,1222,1,Sansoz,Liv,265.0,lead,WOMEN,1996
1,1209,2,Guyon,Laurence,260.0,lead,WOMEN,1996
2,1335,3,Bodet,Stéphanie,171.0,lead,WOMEN,1996
3,1301,4,Richer,Natalie,150.0,lead,WOMEN,1996
4,1242,5,Guillet,Marie,138.0,lead,WOMEN,1996
5,1106,6,Choumilova,Elena,133.0,lead,WOMEN,1996
6,1272,7,Sarkany,Muriel,131.0,lead,WOMEN,1996
7,1055,8,Avezou,Cecile,122.0,lead,WOMEN,1996
8,1277,9,Uhden,Marietta,112.0,lead,WOMEN,1996
9,1236,10,Cufar,Martina,102.0,lead,WOMEN,1996
10,1391,11,Chereshneva,Venera,71.0,lead,WOMEN,1996
11,1213,12,Iovane,Luisa,68.0,lead,WOMEN,1996
12,1251,13,Lukancic,Metka,65.0,lead,WOMEN,1996
13,1230,14,Axon,Mia,60.0,lead,WOMEN,1996
14,1101,15,Ovtchinnikova,Elena,57.0,lead,WOMEN,1996
15,1196,16,Stremfelj,Katarina,56.0,lead,WOMEN,1996
16,1404,17,Podgorbounskikh,Zosia,55.0,lead,WOMEN,1996
17,1273,18,Go,Mi-Sun,48.0,lead,WOMEN,1996
18,1279,19,Verbeek,Mirjam,42.0,lead,WOMEN,1996
19,1123,20,Agapova,Galina,38.0,lead,WOMEN,1996
20,1158,21,Hartmann,Iva,29.0,lead,WOMEN,1996
21,1042,22,schöpf,Bettina,28.0,lead,WOMEN,1996
22,1366,23,Sutkina,Svetlana,25.0,lead,WOMEN,1996
23,1063,24,Minoret,Chloé,24.0,lead,WOMEN,1996
24,1003,25,Arran,Anne,21.0,lead,WOMEN,1996
25,1171,26,Bereciartu Urruzola,Josune,20.0,lead,WOMEN,1996
26,1378,27,Ruyga,Tatiana,18.0,lead,WOMEN,1996
27,1162,28,Nilsson,Ingela,14.0,lead,WOMEN,1996
28,1329,29,Piszczek,Renata,14.0,lead,WOMEN,1996
29,1182,30,Anthoni,Kim,12.0,lead,WOMEN,1996
30,1358,31,Pearsons,Silvia,12.0,lead,WOMEN,1996
31,1175,32,Inozemtseva,Yulia,10.0,lead,WOMEN,1996
32,1166,33,Rouiga,Irina,10.0,lead,WOMEN,1996
33,1232,34,Hilly,Margaux,9.0,lead,WOMEN,1996
34,1035,35,Klemencic,Blaza,9.0,lead,WOMEN,1996
35,1168,36,Steindl,Irene,9.0,lead,WOMEN,1996
