id,rank,last_name,first_name,points,year,country,height,weight,age,career_len,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7,,
10795,48,Bydtaev,Sergei,14,2016,RUS,,,19,2,1,14,2,1,,,,,,,
10080,51,JonasMcRae,Elan,13,2016,CAN,,,21,5,7,1.857142857,9.857142857,13.5,9,14,,,,,
6933,50,Gelmanov,Rustam,13,2016,RUS,167,51,29,0,1,13,,,,,,,,,
7999,52,Cano Blazquez,Javier,12,2016,ESP,,,26,2,7,1.714285714,2,8.857142857,,,,,,,
12940,54,Pan,YuFei,10,2016,CHN,,,16,0,2,5,,,,,,,,,
11024,53,Collin,Nicolas,10,2016,BEL,,,18,0,4,2.5,,,,,,,,,
11718,56,Nakano,Minoru,9,2016,JPN,171,61,32,3,3,3,40,14,8.666666667,,,,,,
9417,55,Huser,Kevin,9,2016,SUI,,,21,0,4,2.25,,,,,,,,,
11039,60,Shemla,Yuval,8,2016,ISR,,,18,0,1,8,,,,,,,,,
8089,57,Bosio,Anatole,8,2016,FRA,,,28,9,5,1.6,16,,,,,,,,
10333,58,Firnenburg,Ruben,8,2016,GER,,,19,1,5,1.6,1.75,,,,,,,,
9974,59,Röck,Bernhard,8,2016,AUT,,,20,4,5,1.6,5.428571429,2,8.333333333,1.5,,,,,
7572,61,Zazulin,Evgenii,7,2016,RUS,,,25,8,3,2.333333333,6.666666667,4,17,3.5,4,,,,
11392,62,Shimizu,Hiroto,6,2016,JPN,,,20,2,1,6,13,,,,,,,,
12078,65,Posch,Mathias,3,2016,AUT,,,17,0,2,1.5,,,,,,,,,
12303,63,Lightner,Kai,3,2016,USA,,,17,1,2,1.5,7,,,,,,,,
9415,64,Ma,ZiDa,3,2016,CHN,,,24,6,1,3,3,26.5,14,37,8,10,,,
3575,66,Hanssens,Stephane,2,2016,BEL,,,30,2,2,1,10.33333333,3,,,,,,,
8926,67,Wechsler,Or,2,2016,ISR,,,25,3,2,1,0.75,11.75,1.333333333,,,,,,
10326,70,Vogt,Dimitri,1,2016,SUI,,,19,2,5,0.2,1,0.666666667,,,,,,,
8177,68,Berthe,Sébastien,1,2016,BEL,,,23,0,5,0.2,,,,,,,,,
8509,69,Cho,Seungwoon,1,2016,KOR,181,66,21,4,3,0.333333333,0.333333333,1.25,11.5,6,,,,,
8372,1,Ondra,Adam,458,2015,CZE,185,67,22,6,7,65.42857143,53.5,90,18,56.66666667,75.16666667,,,,
6498,2,Supper,Gautier,400,2015,FRA,178,64,25,8,7,57.14285714,39.375,41.625,16.5,31.6,42.66666667,28.83333333,30,,
6550,3,Schubert,Jakob,396,2015,AUT,175,64,25,8,7,56.57142857,64.5,66.875,67.25,84.5,62,47.66666667,41.83333333,,
8958,4,Skofic,Domen,376,2015,SLO,176,62,21,5,7,53.71428571,51.25,35,24.375,20.57142857,24,,,,
3554,5,Desgranges,Romain,354,2015,FRA,174,57,33,12,7,50.57142857,51.75,43.25,44.66666667,43,27.66666667,36.5,27.66666667,,
3521,6,Julian  Puigblanque,Ramón ,335,2015,ESP,158,48,34,14,7,47.85714286,43.25,52.5,63.11111111,66.1,72.5,43,53.5,,
9426,7,Halenke,Sebastian,259,2015,GER,177,65,20,4,7,37,26.25,13.8,2.75,3,,,,,
5089,8,McColl,Sean,253,2015,CAN,169,60,28,12,5,50.6,55,59.33333333,59.375,57.16666667,14,48.66666667,47.25,,
8323,9,Ghisolfi,Stefano,252,2015,ITA,170,57,22,5,7,36,39.125,29,34.625,19.5,14,,,,
11718,10,Nakano,Minoru,240,2015,JPN,171,61,31,2,6,40,14,8.666666667,,,,,,,
9758,11,Joannes,Thomas,177,2015,FRA,,,21,3,6,29.5,4.75,10.5,10,,,,,,
10404,12,Vettorata,Francesco,165,2015,ITA,,,23,4,7,23.57142857,24.5,21.33333333,18,2.5,,,,,
8137,13,Primozic,Urban,163,2015,SLO,,,23,4,6,27.16666667,27,29.4,17.88888889,18.25,,,,,
9492,14,Timmermans,Loïc,134,2015,BEL,,,20,4,7,19.14285714,9,15.5,9.75,2.666666667,,,,,
8315,15,Rudigier,Max,124,2015,AUT,,,22,6,7,17.71428571,5,3.6,17.66666667,12,8,,,,
5800,16,Midtboe,Magnus,113,2015,NOR,173,66,27,10,4,28.25,36,33.5,48.625,34,26,33.6,31.16666667,,
10173,17,Korenaga,Keiichiro,96,2015,JPN,,,19,3,4,24,31.66666667,20,,,,,,,
10279,18,Fakiryanov,Dmitrii,95,2015,RUS,,,21,4,2,47.5,30,26.33333333,20,37,,,,,
8608,19,Higuchi,Masahiro,85,2015,JPN,,,23,5,4,21.25,22,9.5,12,,,,,,
9683,20,Hanke,Christoph,81,2015,GER,,,21,3,7,11.57142857,6.25,7,4.2,,,,,,
6935,21,Chernikov,Mikhail,74,2015,RUS,,,30,8,6,12.33333333,11.75,20.2,29.55555556,26.66666667,27,22.4,7.75,,
10080,22,JonasMcRae,Elan,69,2015,CAN,,,20,4,7,9.857142857,13.5,9,14,,,,,,
3575,23,Hanssens,Stephane,62,2015,BEL,,,29,1,6,10.33333333,3,,,,,,,,
6987,24,Lechner,Mario,46,2015,AUT,,,24,7,7,6.571428571,17.57142857,18.875,30.88888889,28.1,13.75,15.33333333,14.33333333,,
8317,25,Bombardi,Marcello,42,2015,ITA,,,22,4,6,7,13,3.2,8,1,,,,,
11739,28,Takata,Tomoaki,40,2015,JPN,,,20,0,7,5.714285714,,,,,,,,,
7230,27,Park,Jihwan,40,2015,KOR,,,26,9,3,13.33333333,16,10,6,17.5,4,22,,,
7663,26,Ballet,Thomas,40,2015,FRA,,,26,7,5,8,37,35,23,23,20.5,9,26,,
9974,29,Röck,Bernhard,38,2015,AUT,,,19,3,7,5.428571429,2,8.333333333,1.5,,,,,,
10069,31,Shimatani,Naoki,37,2015,JPN,,,19,2,1,37,13.5,27.33333333,,,,,,,
7225,30,Amma,Sachi,37,2015,JPN,173,52,26,10,1,37,86.25,81.71428571,75,69.44444444,43.5,54.5,44.33333333,,
9755,32,Blein,Charli,36,2015,FRA,,,23,4,5,7.2,4,1.5,,,,,,,
6623,33,Hojer,Jan,31,2015,GER,188,77,23,7,1,31,4.666666667,9.2,15.33333333,,,,,,
11393,34,Nomura,Shinichiro,28,2015,JPN,,,18,1,4,7,7,,,,,,,,
12326,35,Hada,Yuki,26,2015,JPN,,,18,1,2,13,22,,,,,,,,
9833,36,Bonzom,Maël,25,2015,FRA,,,20,0,4,6.25,,,,,,,,,
10951,37,Lehmann,Sascha,20,2015,SUI,,,17,0,5,4,,,,,,,,,
8503,39,KIM,Hanwool,18,2015,KOR,170,61,20,3,3,6,11.2,8,8,,,,,,
7824,38,Hakamada,Naoto,18,2015,JPN,,,23,4,5,3.6,7,10,2.666666667,4,,,,,
11126,40,Parmentier,Hugo,18,2015,FRA,,,17,0,3,6,,,,,,,,,
9997,41,Bergant,Martin,15,2015,SLO,,,19,2,4,3.75,5.333333333,1.666666667,,,,,,,
10365,43,Puman,Hannes,14,2015,SWE,,,18,2,5,2.8,11,4.5,,,,,,,
8536,44,Qu,HaiBin,14,2015,CHN,,,23,7,2,7,8,12,7,9,3,,,,
12303,42,Lightner,Kai,14,2015,USA,,,16,0,2,7,,,,,,,,,
7999,45,Cano Blazquez,Javier,12,2015,ESP,,,25,1,6,2,8.857142857,,,,,,,,
9415,46,Ma,ZiDa,12,2015,CHN,,,23,5,4,3,26.5,14,37,8,10,,,,
8870,48,Reuser,Tim,10,2015,NED,,,22,6,3,3.333333333,12,1,,,,,,,
3214,47,Mobråten,Martin,10,2015,NOR,,,33,14,1,10,2,0.142857143,3,,,,,,
5935,49,Wang,Qinghua,9,2015,CHN,,,34,9,1,9,19,11.5,8.666666667,18,12,4.5,1,,
12707,51,Schiestl,Matthias,8,2015,AUT,,,26,0,5,1.6,,,,,,,,,
10165,50,Kauffmann,Antoine,8,2015,BEL,,,22,0,5,1.6,,,,,,,,,
10333,52,Firnenburg,Ruben,7,2015,GER,,,18,0,4,1.75,,,,,,,,,
8312,53,Köb,Lukas,7,2015,AUT,,,23,3,5,1.4,4,6,5.166666667,,,,,,
8828,54,Qu,Changfeng,7,2015,CHN,,,23,4,1,7,16.5,4,,,,,,,
11115,55,Jech,Martin,6,2015,CZE,,,19,1,7,0.857142857,2.4,,,,,,,,
6934,56,Kryukov,Valeriy,6,2015,UKR,,,29,9,1,6,27,40,22,21,27.2,14,5.5,,
10326,59,Vogt,Dimitri,4,2015,SUI,,,18,1,4,1,0.666666667,,,,,,,,
9685,58,Tekles,Martin,4,2015,GER,,,24,2,5,0.8,1,,,,,,,,
10795,57,Bydtaev,Sergei,4,2015,RUS,,,18,1,2,2,1,,,,,,,,
10625,61,Parma,Georg,3,2015,AUT,,,18,1,3,1,4,,,,,,,,
12473,60,Chan,Cheung-chi Shoji,3,2015,HKG,,,20,0,1,3,,,,,,,,,
8926,63,Wechsler,Or,3,2015,ISR,,,24,2,4,0.75,11.75,1.333333333,,,,,,,
8763,62,Vernaison,Clement,3,2015,FRA,,,23,2,2,1.5,4,,,,,,,,
14171,64,BianBa,ZhaXi,2,2015,CHN,,,21,0,1,2,,,,,,,,,
7781,65,Ferenc,Kamil,2,2015,POL,,,24,1,1,2,1.5,,,,,,,,
10962,66,Bosi,William,1,2015,GBR,,,17,0,1,1,,,,,,,,,
8509,67,Cho,Seungwoon,1,2015,KOR,181,66,20,3,3,0.333333333,1.25,11.5,6,,,,,,
3379,68,Högström,Magnus,1,2015,SWE,,,30,10,1,1,10,3.5,7.25,3,5,1.666666667,,,
6550,1,Schubert,Jakob,516,2014,AUT,175,64,24,7,8,64.5,66.875,67.25,84.5,62,47.66666667,41.83333333,55,,
5089,2,McColl,Sean,440,2014,CAN,169,60,27,11,8,55,59.33333333,59.375,57.16666667,14,48.66666667,47.25,21,,
8372,3,Ondra,Adam,428,2014,CZE,185,67,21,5,8,53.5,90,18,56.66666667,75.16666667,,,,,
3554,4,Desgranges,Romain,414,2014,FRA,174,57,32,11,8,51.75,43.25,44.66666667,43,27.66666667,36.5,27.66666667,24.33333333,,
8958,5,Skofic,Domen,410,2014,SLO,176,62,20,4,8,51.25,35,24.375,20.57142857,24,,,,,
3521,6,Julian  Puigblanque,Ramón ,346,2014,ESP,158,48,33,13,8,43.25,52.5,63.11111111,66.1,72.5,43,53.5,60.75,,
7225,7,Amma,Sachi,345,2014,JPN,173,52,25,9,4,86.25,81.71428571,75,69.44444444,43.5,54.5,44.33333333,36.2,,
6498,8,Supper,Gautier,315,2014,FRA,178,64,24,7,8,39.375,41.625,16.5,31.6,42.66666667,28.83333333,30,,,
8323,9,Ghisolfi,Stefano,313,2014,ITA,170,57,21,4,8,39.125,29,34.625,19.5,14,,,,,
5800,10,Midtboe,Magnus,252,2014,NOR,173,66,26,9,7,36,33.5,48.625,34,26,33.6,31.16666667,32.5,,
3206,11,Matsushima,Akito,217,2014,JPN,,,32,7,7,31,22.5,28.16666667,23.4,27,36.5,34,,,
7229,12,Min,Hyunbin,142,2014,KOR,,,25,9,5,28.4,51.42857143,40.77777778,40,25,9.333333333,10.25,9,,
6987,13,Lechner,Mario,123,2014,AUT,,,23,6,7,17.57142857,18.875,30.88888889,28.1,13.75,15.33333333,14.33333333,,,
7056,14,Romain,Manuel,113,2014,FRA,,,26,8,4,28.25,39.875,33.25,51.6,48.4,39.33333333,19.16666667,25.6,,
7663,15,Ballet,Thomas,111,2014,FRA,,,25,6,3,37,35,23,23,20.5,9,26,,,
10080,16,JonasMcRae,Elan,108,2014,CAN,,,19,3,8,13.5,9,14,,,,,,,
8137,17,Primozic,Urban,108,2014,SLO,,,22,3,4,27,29.4,17.88888889,18.25,,,,,,
9426,18,Halenke,Sebastian,105,2014,GER,177,65,19,3,4,26.25,13.8,2.75,3,,,,,,
10404,19,Vettorata,Francesco,98,2014,ITA,,,22,3,4,24.5,21.33333333,18,2.5,,,,,,
10173,20,Korenaga,Keiichiro,95,2014,JPN,,,18,2,3,31.66666667,20,,,,,,,,
7230,21,Park,Jihwan,80,2014,KOR,,,25,8,5,16,10,6,17.5,4,22,,,,
9492,22,Timmermans,Loïc,72,2014,BEL,,,19,3,8,9,15.5,9.75,2.666666667,,,,,,
7999,23,Cano Blazquez,Javier,62,2014,ESP,,,24,0,7,8.857142857,,,,,,,,,
10279,24,Fakiryanov,Dmitrii,60,2014,RUS,,,20,3,2,30,26.33333333,20,37,,,,,,
8503,25,KIM,Hanwool,56,2014,KOR,170,61,19,2,5,11.2,8,8,,,,,,,
10069,26,Shimatani,Naoki,54,2014,JPN,,,18,1,4,13.5,27.33333333,,,,,,,,
9415,27,Ma,ZiDa,53,2014,CHN,,,22,4,2,26.5,14,37,8,10,,,,,
8317,28,Bombardi,Marcello,52,2014,ITA,,,21,3,4,13,3.2,8,1,,,,,,
6935,29,Chernikov,Mikhail,47,2014,RUS,,,29,7,4,11.75,20.2,29.55555556,26.66666667,27,22.4,7.75,16,,
8926,31,Wechsler,Or,47,2014,ISR,,,23,1,4,11.75,1.333333333,,,,,,,,
9100,30,Nitta,Tatsumi,47,2014,JPN,,,22,5,3,15.66666667,8,20,10.5,13.5,,,,,
12326,32,Hada,Yuki,44,2014,JPN,,,17,0,2,22,,,,,,,,,
8608,33,Higuchi,Masahiro,44,2014,JPN,,,22,4,2,22,9.5,12,,,,,,,
11718,34,Nakano,Minoru,42,2014,JPN,171,61,30,1,3,14,8.666666667,,,,,,,,
11392,35,Shimizu,Hiroto,39,2014,JPN,,,18,0,3,13,,,,,,,,,
5935,36,Wang,Qinghua,38,2014,CHN,,,33,8,2,19,11.5,8.666666667,18,12,4.5,1,,,
7465,37,Sugimoto,Rei,36,2014,JPN,170,63,23,0,2,18,,,,,,,,,
10922,38,Levier,Alban,34,2014,FRA,170,58,20,0,2,17,,,,,,,,,
8828,39,Qu,Changfeng,33,2014,CHN,,,22,3,2,16.5,4,,,,,,,,
11393,40,Nomura,Shinichiro,28,2014,JPN,,,17,0,4,7,,,,,,,,,
9683,41,Hanke,Christoph,25,2014,GER,,,20,2,4,6.25,7,4.2,,,,,,,
10365,42,Puman,Hannes,22,2014,SWE,,,17,1,2,11,4.5,,,,,,,,
9758,43,Joannes,Thomas,19,2014,FRA,,,20,2,4,4.75,10.5,10,,,,,,,
10172,44,Fujii,Kokoro,18,2014,JPN,175,65,22,2,1,18,11,,,,,,,,
5799,46,Kim,Jabee,18,2014,KOR,172,56,27,11,2,9,6.714285714,8.222222222,12.77777778,15.33333333,6,31,8.5,,
6937,45,Jubes Angarita,Marco Antonio,18,2014,ESP,,,31,9,2,9,13.75,22,9,9,4.75,5.5,3,,
9997,47,Bergant,Martin,16,2014,SLO,,,18,1,3,5.333333333,1.666666667,,,,,,,,
8312,48,Köb,Lukas,16,2014,AUT,,,22,2,4,4,6,5.166666667,,,,,,,
10622,49,Iida,Yuzuru,15,2014,JPN,,,17,0,2,7.5,,,,,,,,,
8300,52,Raztresen,Jure,14,2014,SLO,,,21,4,1,14,15,3,13.33333333,37,,,,,
9197,50,Kim,Hongil,14,2014,KOR,175,62,20,2,5,2.8,6,5,,,,,,,
7965,51,Mardashov,Anton,14,2014,UKR,,,23,5,2,7,8,2.75,9,,,,,,
8870,54,Reuser,Tim,12,2014,NED,,,21,5,1,12,1,,,,,,,,
11115,53,Jech,Martin,12,2014,CZE,,,18,0,5,2.4,,,,,,,,,
8315,56,Rudigier,Max,10,2014,AUT,,,21,5,2,5,3.6,17.66666667,12,8,,,,,
12337,55,Messer,Shane,10,2014,USA,,,28,0,3,3.333333333,,,,,,,,,
12689,57,Yun,Shinyeong,10,2014,KOR,166,56,19,0,2,5,,,,,,,,,
10788,58,Samoilov,Fedir,9,2014,UKR,164,52,17,0,3,3,,,,,,,,,
11183,61,CHON,Jongwon,8,2014,KOR,176,57,18,1,1,8,3.5,,,,,,,,
10625,62,Parma,Georg,8,2014,AUT,,,17,0,2,4,,,,,,,,,
8536,63,Qu,HaiBin,8,2014,CHN,,,22,6,1,8,12,7,9,3,,,,,
9755,60,Blein,Charli,8,2014,FRA,,,22,3,2,4,1.5,,,,,,,,
9974,64,Röck,Bernhard,8,2014,AUT,,,18,2,4,2,8.333333333,1.5,,,,,,,
12357,59,Arc,Kevin,8,2014,FRA,,,25,0,3,2.666666667,,,,,,,,,
12582,65,Dornauer,Alfons,7,2014,AUT,,,21,0,1,7,,,,,,,,,
12316,67,Otaka,Kaya,7,2014,JPN,,,16,0,4,1.75,,,,,,,,,
7824,66,Hakamada,Naoto,7,2014,JPN,,,22,3,1,7,10,2.666666667,4,,,,,,
3575,68,Hanssens,Stephane,6,2014,BEL,,,28,0,2,3,,,,,,,,,
8509,69,Cho,Seungwoon,5,2014,KOR,181,66,19,2,4,1.25,11.5,6,,,,,,,
8900,70,Suolang,Jiacuo,4,2014,CHN,,,23,6,1,4,24,24,7.333333333,18,10,,,,
7781,71,Ferenc,Kamil,3,2014,POL,,,23,0,2,1.5,,,,,,,,,
10028,72,Ogata,Kazutoshi,3,2014,JPN,,,31,4,1,3,1,7,,,,,,,
9194,73,Yau,Ka-chun,3,2014,HKG,,,22,3,1,3,4,,,,,,,,
10326,76,Vogt,Dimitri,2,2014,SUI,,,17,0,3,0.666666667,,,,,,,,,
11517,74,Kim,Myeongsu,2,2014,KOR,170,60,36,2,1,2,9,4,,,,,,,
7574,75,Ter-Minasyan,Arman,2,2014,RUS,,,22,6,3,0.666666667,8.666666667,11,0.333333333,,,,,,
10795,77,Bydtaev,Sergei,1,2014,RUS,,,17,0,1,1,,,,,,,,,
7310,78,Lee,Donggun,1,2014,KOR,,,24,2,1,1,7,,,,,,,,
7225,1,Amma,Sachi,572,2013,JPN,173,52,24,8,7,81.71428571,75,69.44444444,43.5,54.5,44.33333333,36.2,30.5,,
6550,2,Schubert,Jakob,535,2013,AUT,175,64,23,6,8,66.875,67.25,84.5,62,47.66666667,41.83333333,55,,,
3521,3,Julian  Puigblanque,Ramón ,420,2013,ESP,158,48,32,12,8,52.5,63.11111111,66.1,72.5,43,53.5,60.75,52.8,,
7229,4,Min,Hyunbin,360,2013,KOR,,,24,8,7,51.42857143,40.77777778,40,25,9.333333333,10.25,9,,,
5089,5,McColl,Sean,356,2013,CAN,169,60,26,10,6,59.33333333,59.375,57.16666667,14,48.66666667,47.25,21,20,,
3554,6,Desgranges,Romain,346,2013,FRA,174,57,31,10,8,43.25,44.66666667,43,27.66666667,36.5,27.66666667,24.33333333,11,,
6498,7,Supper,Gautier,333,2013,FRA,178,64,23,6,8,41.625,16.5,31.6,42.66666667,28.83333333,30,,,,
7056,8,Romain,Manuel,319,2013,FRA,,,25,7,8,39.875,33.25,51.6,48.4,39.33333333,19.16666667,25.6,12.5,,
8958,9,Skofic,Domen,245,2013,SLO,176,62,19,3,7,35,24.375,20.57142857,24,,,,,,
8323,10,Ghisolfi,Stefano,232,2013,ITA,170,57,20,3,8,29,34.625,19.5,14,,,,,,
8372,11,Ondra,Adam,180,2013,CZE,185,67,20,4,2,90,18,56.66666667,75.16666667,,,,,,
7663,12,Ballet,Thomas,175,2013,FRA,,,24,5,5,35,23,23,20.5,9,26,,,,
6987,13,Lechner,Mario,151,2013,AUT,,,22,5,8,18.875,30.88888889,28.1,13.75,15.33333333,14.33333333,,,,
8137,14,Primozic,Urban,147,2013,SLO,,,21,2,5,29.4,17.88888889,18.25,,,,,,,
5800,15,Midtboe,Magnus,134,2013,NOR,173,66,25,8,4,33.5,48.625,34,26,33.6,31.16666667,32.5,19.71428571,,
10404,16,Vettorata,Francesco,128,2013,ITA,,,21,2,6,21.33333333,18,2.5,,,,,,,
6935,17,Chernikov,Mikhail,101,2013,RUS,,,28,6,5,20.2,29.55555556,26.66666667,27,22.4,7.75,16,,,
6564,18,Tauporn,Thomas,96,2013,GER,,,22,6,4,24,32.42857143,37.66666667,34.83333333,32.83333333,6.6,14,,,
9492,19,Timmermans,Loïc,93,2013,BEL,,,18,2,6,15.5,9.75,2.666666667,,,,,,,
3206,20,Matsushima,Akito,90,2013,JPN,,,31,6,4,22.5,28.16666667,23.4,27,36.5,34,,,,
10069,21,Shimatani,Naoki,82,2013,JPN,,,17,0,3,27.33333333,,,,,,,,,
10279,22,Fakiryanov,Dmitrii,79,2013,RUS,,,19,2,3,26.33333333,20,37,,,,,,,
9426,23,Halenke,Sebastian,69,2013,GER,177,65,18,2,5,13.8,2.75,3,,,,,,,
2523,24,Becan,Klemen,65,2013,SLO,,,31,12,3,21.66666667,25.33333333,26.57142857,27,31.33333333,53.2,16.8,17.22222222,,
2583,25,Lachat,Cédric,65,2013,SUI,,,29,12,1,65,63.5,51,32,26,40.4,60.16666667,48.25,,
8300,26,Raztresen,Jure,60,2013,SLO,,,20,3,4,15,3,13.33333333,37,,,,,,
8784,27,Epih,Sergej,57,2013,SLO,,,20,3,3,19,1.5,11.5,2,,,,,,
6937,28,Jubes Angarita,Marco Antonio,55,2013,ESP,,,30,8,4,13.75,22,9,9,4.75,5.5,3,9,,
7824,29,Hakamada,Naoto,50,2013,JPN,,,21,2,5,10,2.666666667,4,,,,,,,
5799,30,Kim,Jabee,47,2013,KOR,172,56,26,10,7,6.714285714,8.222222222,12.77777778,15.33333333,6,31,8.5,1,,
9683,31,Hanke,Christoph,42,2013,GER,,,19,1,6,7,4.2,,,,,,,,
8312,32,Köb,Lukas,36,2013,AUT,,,21,1,6,6,5.166666667,,,,,,,,
11479,33,Kasahara,Daisuke,35,2013,JPN,,,24,1,4,8.75,11.5,,,,,,,,
4991,34,Rekabi,Davoud,33,2013,IRI,,,27,3,2,16.5,12,,,,,,,,
8731,35,Kalina,Alexander,28,2013,RUS,,,27,6,1,28,12,18,21,18,,,,,
10080,36,JonasMcRae,Elan,27,2013,CAN,,,18,2,3,9,14,,,,,,,,
11718,37,Nakano,Minoru,26,2013,JPN,171,61,29,0,3,8.666666667,,,,,,,,,
7574,39,Ter-Minasyan,Arman,26,2013,RUS,,,21,5,3,8.666666667,11,0.333333333,,,,,,,
5952,38,Ozawa,Shinta,26,2013,JPN,,,28,9,2,13,4.5,7.666666667,11.5,7,3,20,12,,
10020,40,Ravanal,Tomas,25,2013,CHI,,,29,2,3,8.333333333,4.5,,,,,,,,
9974,41,Röck,Bernhard,25,2013,AUT,,,17,1,3,8.333333333,1.5,,,,,,,,
8900,44,Suolang,Jiacuo,24,2013,CHN,,,22,5,1,24,24,7.333333333,18,10,,,,,
7886,42,Camacho,Reinaldo,24,2013,VEN,,,21,1,1,24,2.666666667,,,,,,,,
9697,43,Chesnokov,Semen,24,2013,RUS,,,18,0,1,24,,,,,,,,,
8509,45,Cho,Seungwoon,23,2013,KOR,181,66,18,1,2,11.5,6,,,,,,,,
5935,46,Wang,Qinghua,23,2013,CHN,,,32,7,2,11.5,8.666666667,18,12,4.5,1,,,,
9758,47,Joannes,Thomas,21,2013,FRA,,,19,1,2,10.5,10,,,,,,,,
7572,48,Zazulin,Evgenii,20,2013,RUS,,,22,5,3,6.666666667,4,17,3.5,4,,,,,
8317,49,Bombardi,Marcello,16,2013,ITA,,,20,2,5,3.2,8,1,,,,,,,
8503,50,KIM,Hanwool,16,2013,KOR,170,61,18,1,2,8,8,,,,,,,,
5781,51,Sharafutdinov,Dmitrii,16,2013,RUS,178,60,27,10,1,16,12,12,10,,,,,,
10618,52,Narasaki,Tomoa,15,2013,JPN,,,17,0,3,5,,,,,,,,,
9415,53,Ma,ZiDa,14,2013,CHN,,,21,3,1,14,37,8,10,,,,,,
8536,56,Qu,HaiBin,12,2013,CHN,,,21,5,1,12,7,9,3,,,,,,
3287,54,Guerimand,Flavien,12,2013,FRA,,,28,10,1,12,28,11,21.66666667,19.5,2.5,1.75,1.5,,
7387,55,Krakenberger,Franz,12,2013,SUI,,,20,3,3,4,2.5,1.666666667,,,,,,,
11188,57,Kumar,Gaurav,10,2013,IND,,,19,0,2,5,,,,,,,,,
10365,59,Puman,Hannes,9,2013,SWE,,,16,0,2,4.5,,,,,,,,,
11517,58,Kim,Myeongsu,9,2013,KOR,170,60,35,1,1,9,4,,,,,,,,
8926,63,Wechsler,Or,8,2013,ISR,,,22,0,6,1.333333333,,,,,,,,,
8763,62,Vernaison,Clement,8,2013,FRA,,,21,0,2,4,,,,,,,,,
9100,61,Nitta,Tatsumi,8,2013,JPN,,,21,4,1,8,20,10.5,13.5,,,,,,
7965,60,Mardashov,Anton,8,2013,UKR,,,22,4,1,8,2.75,9,,,,,,,
11183,64,CHON,Jongwon,7,2013,KOR,176,57,17,0,2,3.5,,,,,,,,,
9197,66,Kim,Hongil,6,2013,KOR,175,62,19,1,1,6,5,,,,,,,,
8430,65,Esteller Ocaña,Victor,6,2013,ESP,,,24,4,1,6,7.6,8.8,7.5,5.5,,,,,
9997,67,Bergant,Martin,5,2013,SLO,,,17,0,3,1.666666667,,,,,,,,,
8869,68,Schellingerhout,Elko,5,2013,NED,,,22,3,5,1,1,2.2,1.333333333,,,,,,
9265,69,Seo,Sungbo,5,2013,KOR,173,62,19,3,1,5,3,,,,,,,,
9698,70,Shagin,Andrey,5,2013,RUS,,,18,0,1,5,,,,,,,,,
11865,71,Kupchik,Arseniy,4,2013,RUS,,,19,0,1,4,,,,,,,,,
11258,72,Lefevre,Ludovic,4,2013,FRA,,,27,0,3,1.333333333,,,,,,,,,
7852,73,Park,Hee Yong,4,2013,KOR,,,31,7,1,4,13.5,,,,,,,,
8957,74,Pintar,Gasper,4,2013,SLO,,,19,0,1,4,,,,,,,,,
3504,75,De Mattia,Nicola,3,2013,ITA,,,28,6,2,1.5,2,4.666666667,,,,,,,
8776,76,Lee,Changhyon,3,2013,KOR,,,41,3,1,3,6,,,,,,,,
12396,77,Volkov,Gleb,3,2013,RUS,,,23,0,1,3,,,,,,,,,
9685,80,Tekles,Martin,2,2013,GER,,,22,0,2,1,,,,,,,,,
9375,78,Hamer,Edward,2,2013,GBR,,,21,2,1,2,1,,,,,,,,
8427,79,Novitskiy,Yury,2,2013,RUS,,,25,0,2,1,,,,,,,,,
12402,81,Kim,Youngwha,1,2013,KOR,,,38,0,1,1,,,,,,,,,
12400,82,Kwon,Kiyoon,1,2013,KOR,,,42,0,1,1,,,,,,,,,
5813,83,Moreno De Los Huerto,Daniel,1,2013,ESP,,,26,8,2,0.5,1.4,3.5,1,,,,,,
12395,84,Musihin,Victor,1,2013,RUS,,,25,0,1,1,,,,,,,,,
7225,1,Amma,Sachi,600,2012,JPN,173,52,23,7,8,75,69.44444444,43.5,54.5,44.33333333,36.2,30.5,37,,
3521,2,Julian  Puigblanque,Ramón ,568,2012,ESP,158,48,31,11,9,63.11111111,66.1,72.5,43,53.5,60.75,52.8,60.55555556,,
6550,3,Schubert,Jakob,538,2012,AUT,175,64,22,5,8,67.25,84.5,62,47.66666667,41.83333333,55,,,,
5089,4,McColl,Sean,475,2012,CAN,169,60,25,9,8,59.375,57.16666667,14,48.66666667,47.25,21,20,,,
3554,5,Desgranges,Romain,402,2012,FRA,174,57,30,9,9,44.66666667,43,27.66666667,36.5,27.66666667,24.33333333,11,19.44444444,,
3115,6,Verhoeven,Jorg,390,2012,NED,181,68,27,9,7,55.71428571,47,39.4,33.33333333,63.33333333,57.25,58.22222222,62.44444444,,
5800,7,Midtboe,Magnus,389,2012,NOR,173,66,24,7,8,48.625,34,26,33.6,31.16666667,32.5,19.71428571,31,,
7229,8,Min,Hyunbin,367,2012,KOR,,,23,7,9,40.77777778,40,25,9.333333333,10.25,9,,,,
6987,9,Lechner,Mario,278,2012,AUT,,,21,4,9,30.88888889,28.1,13.75,15.33333333,14.33333333,,,,,
8323,10,Ghisolfi,Stefano,277,2012,ITA,170,57,19,2,8,34.625,19.5,14,,,,,,,
